,quarter,roa
0,2012Q3,5.58
1,2012Q4,0.23
2,2013Q1,4.07
3,2013Q2,9.88
4,2013Q3,3.34
5,2013Q4,0.56
6,2014Q1,3.5
7,2014Q2,3.42
8,2014Q3,1.42
9,2014Q4,-2.17
10,2015Q1,3.96
11,2015Q2,11.04
12,2015Q3,8.92
13,2015Q4,2.22
14,2016Q1,14.13
15,2016Q2,14.17
16,2016Q3,14.17
17,2016Q4,4.98
18,2017Q1,4.98
19,2017Q2,2.11
20,2017Q3,14.06
21,2017Q4,4.48
22,2018Q1,3.17
23,2018Q2,2.69
24,2018Q3,3.65
25,2018Q4,1.13
26,2019Q1,1.64
27,2019Q2,1.32
28,2019Q3,0.44
29,2019Q4,1.66
30,2020Q1,1.1
31,2020Q2,1.91
32,2020Q3,2.22
33,2020Q4,4.96
34,2021Q1,1.35
35,2021Q2,2.59
36,2021Q3,4.15
37,2021Q4,6.25
38,2022Q1,2.9
39,2022Q2,3.09
40,2022Q3,4.78
41,2022Q4,4.67
