,quarter,roa
0,2010Q3,1.58
1,2010Q4,1.52
2,2011Q1,2.86
3,2011Q2,2.89
4,2011Q3,1.06
5,2011Q4,1.41
6,2012Q1,3.49
7,2012Q2,2.2
8,2012Q3,2.14
9,2012Q4,2.65
10,2013Q1,2.2
11,2013Q2,1.45
12,2013Q3,1.27
13,2013Q4,1.51
14,2014Q1,1.66
15,2014Q2,1.31
16,2014Q3,1.89
17,2014Q4,1.46
18,2015Q1,1.68
19,2015Q2,0.71
20,2015Q3,0.97
21,2015Q4,1.2
22,2016Q1,1.18
23,2016Q2,1.29
24,2016Q3,2.43
25,2016Q4,0.92
26,2017Q1,1.57
27,2017Q2,2.63
28,2017Q3,1.81
29,2017Q4,0.34
30,2018Q1,0.88
31,2018Q2,1.62
32,2018Q3,1.28
33,2018Q4,1.11
34,2019Q1,0.89
35,2019Q2,1.23
36,2019Q3,0.98
37,2019Q4,1.19
38,2020Q1,1.36
39,2020Q2,2.13
40,2020Q3,1.38
41,2020Q4,0.49
42,2021Q1,0.78
43,2021Q2,1.61
44,2021Q3,0.25
45,2021Q4,1.37
46,2022Q1,0.95
47,2022Q2,1.11
