,quarter,owner_equity,bvps,shares_est,shares_est_diff,shares_est_diff_perc,lev
0,2019Q2,,0,,,,
1,2019Q3,,0,,,,
2,2019Q4,139762.0,10834,12900313.826841425,,,0.5528946567808791
3,2020Q2,142216.0,11024,12900580.551523948,266.72468252293766,0.0020675401502874956,0.6141924300858274
4,2020Q3,143219.0,11102,12900288.23635381,-292.3151701372117,-0.0022659584404746045,0.6220825433687649
5,2020Q4,144417.0,11195,12900133.988387672,-154.247966138646,-0.0011957082482825028,0.6658437074608933
6,2021Q1,147135.0,11406,12899789.584429247,-344.4039584249258,-0.002669841675872297,0.6344299466697063
7,2021Q2,148224.0,11490,12900261.096605744,471.51217649690807,0.003655059172569539,0.6172513682797399
8,2021Q3,151413.0,11737,12900485.643690892,224.54708514735103,0.0017406095502859459,0.6184926952449407
9,2021Q4,156239.0,12112,12899521.136063408,-964.5076274834573,-0.007477080872304377,0.5782829425957927
10,2022Q1,159723.0,12382,12899612.340494266,91.20443085767329,0.0007070323390367765,0.5795446453506634
11,2022Q2,287446.0,11141,25800736.020105913,12901123.679611648,50.00292886822338,0.4425583813127439
