quarter,change_perc_mean,change_perc_stdv
2017Q3,-0.1894444444444444,4.1315968024923215
2017Q4,0.3969230769230769,6.6204519584855674
2018Q1,0.07508474576271186,5.0345939030428655
2018Q2,0.07580645161290323,4.798879496397184
2018Q3,0.10078125,4.50039832617581
2018Q4,0.18923076923076923,5.765867591831993
2019Q1,-0.006896551724137983,5.952203839798687
2019Q2,0.03639344262295084,4.473892426357941
2019Q3,0.18769230769230769,4.0679754520948315
2019Q4,0.016363636363636365,1.813591961880016
2020Q1,0.06491525423728814,1.7221291682114541
2020Q2,0.31016666666666665,4.221781490650867
2020Q3,-0.024769230769230783,2.67278243812295
2020Q4,0.5975757575757575,4.894712708032259
2021Q1,0.4312068965517242,3.093957369140187
2021Q2,0.19786885245901634,3.2222223773632277
2021Q3,0.4793650793650793,3.501679262138369
2021Q4,0.2069230769230769,2.9852297457005523
2022Q1,0.08431034482758619,2.6195895701486243
2022Q2,0.022499999999999996,2.4077562696912005
2022Q3,-0.017968750000000006,3.024702624599963
