,quarter,owner_equity,bvps,shares_est,shares_est_diff,shares_est_diff_perc
0,2016Q1,,0.0,,,
1,2016Q2,,0.0,,,
2,2016Q3,,0.0,,,
3,2016Q4,42847.0,14048.0,3050042.71070615,,
4,2017Q1,44778.0,14681.0,3050064.7094884543,21.998782304115593,0.000721256248619235
5,2017Q2,42335.0,13880.0,3050072.04610951,7.336621055845171,0.00024053927071012395
6,2017Q3,40705.0,13346.0,3049977.521354713,-94.52475479710847,-0.0030991951296455216
7,2017Q4,42704.0,14001.0,3050067.8522962644,90.33094155136496,0.00296160432901054
8,2018Q1,44690.0,14652.0,3050095.5500955503,27.69779928587377,0.0009080961180054206
9,2018Q2,41918.0,13743.0,3050134.6139853015,39.06388975121081,0.0012807267447179974
10,2018Q3,44126.0,14467.0,3050114.0526715973,-20.561313704121858,-0.0006741162248051736
11,2018Q4,45735.0,14995.0,3050016.6722240746,-97.38044752273709,-0.0031927841053972727
12,2019Q1,47307.0,15510.0,3050096.7117988393,80.03957476466894,0.002624165143847666
13,2019Q2,49042.0,16079.0,3050065.302568568,-31.409230271354318,-0.0010297887800927899
14,2019Q3,47894.0,15703.0,3049990.4476851556,-74.85488341236487,-0.002454266159068705
15,2019Q4,50052.0,16410.0,3050091.407678245,100.95999308954924,0.003310064506112649
16,2020Q1,51280.0,16813.0,3050020.8172247666,-70.5904534785077,-0.002314425300963631
17,2020Q2,51141.0,16768.0,3049916.507633588,-104.30959117878228,-0.0034200802191701792
18,2020Q3,50544.0,16572.0,3049963.794351919,47.28671833127737,0.0015504026119537997
19,2020Q4,54102.0,17738.0,3050062.013755779,98.21940385969356,0.003220242848070763
20,2021Q1,56739.0,18603.0,3049991.9367843894,-70.07697138935328,-0.00229761169346682
21,2021Q2,56186.0,18422.0,3049940.2887851484,-51.647999241016805,-0.001693410176944455
22,2021Q3,59872.0,19630.0,3050025.4712175243,85.1824323758483,0.002792843311627976
23,2021Q4,63466.0,20808.0,3050076.893502499,51.422284974716604,0.001685934052490945
24,2022Q1,65961.0,21626.0,3050078.609081661,1.7155791618861258,5.624704742946492e-05
25,2022Q2,68024.0,22303.0,3049993.274447384,-85.33463427703828,-0.002797863031107822
