quarter,trend
2005Q1,42.44897959183673
2005Q2,35.91836734693877
2005Q3,44.89795918367347
2005Q4,57.55102040816327
2006Q1,59.183673469387756
2006Q2,56.326530612244895
2006Q3,65.71428571428571
2006Q4,61.224489795918366
2007Q1,75.51020408163265
2007Q2,72.65306122448979
2007Q3,74.28571428571429
2007Q4,70.61224489795919
2008Q1,73.87755102040816
2008Q2,65.71428571428571
2008Q3,63.673469387755105
2008Q4,84.08163265306122
2009Q1,100.0
2009Q2,73.46938775510205
2009Q3,67.75510204081633
2009Q4,67.75510204081633
2010Q1,64.48979591836735
2010Q2,57.142857142857146
2010Q3,47.3469387755102
2010Q4,46.53061224489796
2011Q1,39.183673469387756
2011Q2,31.836734693877553
2011Q3,32.6530612244898
2011Q4,31.020408163265305
2012Q1,26.53061224489796
2012Q2,24.081632653061224
2012Q3,21.632653061224488
2012Q4,19.591836734693878
2013Q1,17.551020408163264
2013Q2,16.73469387755102
2013Q3,15.918367346938776
2013Q4,15.10204081632653
2014Q1,12.653061224489797
2014Q2,12.244897959183673
2014Q3,11.020408163265307
2014Q4,11.428571428571429
2015Q1,10.204081632653061
2015Q2,9.795918367346939
2015Q3,9.387755102040817
2015Q4,8.979591836734693
2016Q1,7.346938775510204
2016Q2,7.346938775510204
2016Q3,7.346938775510204
2016Q4,7.346938775510204
2017Q1,6.530612244897959
2017Q2,6.530612244897959
2017Q3,5.714285714285714
2017Q4,6.530612244897959
2018Q1,5.714285714285714
2018Q2,5.3061224489795915
2018Q3,4.8979591836734695
2018Q4,5.3061224489795915
2019Q1,5.714285714285714
2019Q2,5.3061224489795915
2019Q3,4.8979591836734695
2019Q4,5.3061224489795915
2020Q1,4.081632653061225
2020Q2,5.3061224489795915
2020Q3,4.8979591836734695
2020Q4,4.8979591836734695
2021Q1,4.8979591836734695
2021Q2,4.8979591836734695
2021Q3,3.673469387755102
2021Q4,4.8979591836734695
2022Q1,4.8979591836734695
2022Q2,4.8979591836734695
2022Q3,4.489795918367347
