,timestamp,delta_volume,date,note
0,1426179600,3358946,2015-03-13,"Niêm yết cổ phiếu bổ sung - 3,358,946 CP"
1,1427302800,3358946,2015-03-26,"Giao dịch bổ sung - 3,358,946 CP"
2,1439485200,1085558,2015-08-14,"Niêm yết cổ phiếu bổ sung - 1,085,558 CP"
3,1441213200,1085558,2015-09-03,"Giao dịch bổ sung - 1,085,558 CP"
4,1446483600,5635000,2015-11-03,"Niêm yết cổ phiếu bổ sung - 5,635,000 CP"
5,1448211600,5635000,2015-11-23,"Giao dịch bổ sung - 5,635,000 CP"
6,1473699600,13506583,2016-09-13,"Niêm yết cổ phiếu bổ sung - 13,506,583 CP"
7,1474563600,13506583,2016-09-23,"Giao dịch bổ sung - 13,506,583 CP"
8,1485104400,2991900,2017-01-23,"Niêm yết cổ phiếu bổ sung - 2,991,900 CP"
9,1504630800,19503648,2017-09-06,"Niêm yết cổ phiếu bổ sung - 19,503,648 CP"
10,1505408400,19503648,2017-09-15,"Giao dịch bổ sung - 19,503,648 CP"
11,1513098000,2612570,2017-12-13,"Giao dịch bổ sung - 2,612,570 CP"
12,1513875600,500000,2017-12-22,"Niêm yết cổ phiếu bổ sung - 500,000 CP"
13,1516035600,500000,2018-01-16,"Giao dịch bổ sung - 500,000 CP"
14,1536685200,37999263,2018-09-12,"Niêm yết cổ phiếu bổ sung - 37,999,263 CP"
15,1537376400,37999263,2018-09-20,"Giao dịch bổ sung - 37,999,263 CP"
16,1544634000,162570,2018-12-13,"Giao dịch bổ sung - 162,570 CP"
17,1550768400,12000000,2019-02-22,"Niêm yết cổ phiếu bổ sung - 12,000,000 CP"
18,1552842000,12000000,2019-03-18,"Giao dịch bổ sung - 12,000,000 CP"
19,1576170000,216760,2019-12-13,"Giao dịch bổ sung - 216,760 CP"
20,1608138000,9145958,2020-12-17,"Niêm yết cổ phiếu bổ sung - 9,145,958 CP"
21,1608829200,9145958,2020-12-25,"Giao dịch bổ sung - 9,145,958 CP"
22,1644339600,9755420,2022-02-09,"Niêm yết cổ phiếu bổ sung - 9,755,420 CP"
23,1645376400,9755420,2022-02-21,"Giao dịch bổ sung - 9,755,420 CP"
