,quarter,roa
0,2009Q1,0.75
1,2009Q2,1.31
2,2009Q3,1.69
3,2009Q4,2.17
4,2010Q1,1.14
5,2010Q2,1.13
6,2010Q3,1.36
7,2010Q4,3.24
8,2011Q1,0.94
9,2011Q2,1.05
10,2011Q3,0.93
11,2011Q4,4.1
12,2012Q1,1.0
13,2012Q2,0.87
14,2012Q3,0.67
15,2012Q4,1.34
16,2013Q1,0.45
17,2013Q2,0.29
18,2013Q3,0.87
19,2013Q4,1.09
20,2014Q1,0.48
21,2014Q2,0.31
22,2014Q3,0.48
23,2014Q4,0.43
24,2015Q1,0.21
25,2015Q2,0.27
26,2015Q3,0.39
27,2015Q4,1.2
28,2016Q1,0.23
29,2016Q2,0.39
30,2016Q3,0.19
31,2016Q4,1.03
32,2017Q1,0.57
33,2017Q2,0.04
34,2017Q3,0.13
35,2017Q4,1.05
36,2018Q1,0.17
37,2018Q2,0.68
38,2018Q3,0.16
39,2018Q4,0.96
40,2019Q1,0.37
41,2019Q2,0.52
42,2019Q3,0.14
43,2019Q4,0.82
44,2020Q1,0.0
45,2020Q2,0.45
46,2020Q3,0.03
47,2020Q4,0.56
48,2021Q1,0.01
49,2021Q2,0.15
50,2021Q3,0.16
51,2021Q4,0.89
52,2022Q1,0.01
53,2022Q2,0.26
