,quarter,roa
0,2009Q2,1.36
1,2009Q3,1.03
2,2009Q4,0.34
3,2010Q1,1.14
4,2010Q2,0.97
5,2010Q3,1.63
6,2010Q4,3.18
7,2011Q1,0.06
8,2011Q2,-0.69
9,2011Q3,-1.36
10,2011Q4,-1.91
11,2012Q1,0.13
12,2012Q2,0.11
13,2012Q3,-0.29
14,2012Q4,0.27
15,2013Q1,0.25
16,2013Q2,-0.75
17,2013Q3,-0.45
18,2013Q4,-10.87
19,2014Q1,-0.04
20,2014Q2,-0.53
21,2014Q3,0.08
22,2014Q4,0.95
23,2015Q1,-0.02
24,2015Q2,0.13
25,2015Q3,-0.15
26,2015Q4,0.42
27,2016Q1,-0.1
28,2016Q2,0.14
29,2016Q3,0.05
30,2016Q4,0.72
31,2017Q1,0.28
32,2017Q2,0.82
33,2017Q3,0.74
34,2017Q4,0.32
35,2018Q1,0.26
36,2018Q2,0.53
37,2018Q3,1.26
38,2018Q4,0.32
39,2019Q1,0.02
40,2019Q2,0.24
41,2019Q3,0.04
42,2019Q4,2.7
43,2020Q1,0.02
44,2020Q2,0.79
45,2020Q3,0.7
46,2020Q4,1.35
47,2021Q1,0.5
48,2021Q2,-0.18
49,2021Q3,1.0
50,2021Q4,1.56
51,2022Q1,0.09
52,2022Q2,2.09
