,quarter,roa
0,2009Q4,4.4
1,2010Q1,2.43
2,2010Q2,0.0
3,2010Q3,3.8
4,2010Q4,2.12
5,2011Q1,2.99
6,2011Q2,1.38
7,2011Q3,3.28
8,2011Q4,1.49
9,2012Q1,3.26
10,2012Q2,2.99
11,2012Q3,3.23
12,2012Q4,0.99
13,2013Q1,2.96
14,2013Q2,3.29
15,2013Q3,3.86
16,2013Q4,1.21
17,2014Q1,2.35
18,2014Q2,4.2
19,2014Q3,5.09
20,2014Q4,1.8
21,2015Q1,2.53
22,2015Q2,5.29
23,2015Q3,6.23
24,2015Q4,1.49
25,2016Q1,3.79
26,2016Q2,6.58
27,2016Q3,5.43
28,2016Q4,1.82
29,2017Q1,3.96
30,2017Q2,7.22
31,2017Q3,5.18
32,2017Q4,1.91
33,2018Q1,3.75
34,2018Q2,6.3
35,2018Q3,4.66
36,2018Q4,2.48
37,2019Q1,1.66
38,2019Q2,6.89
39,2019Q3,2.93
40,2019Q4,3.93
41,2020Q1,-0.85
42,2020Q2,1.64
43,2020Q3,5.64
44,2020Q4,4.07
45,2021Q1,3.64
46,2021Q2,3.75
47,2021Q3,0.15
48,2021Q4,4.1
49,2022Q1,4.69
50,2022Q2,7.17
