,quarter,roa
0,2006Q2,3.55
1,2007Q3,12.3
2,2007Q4,5.51
3,2008Q1,1.83
4,2008Q2,2.34
5,2008Q3,2.49
6,2008Q4,-4.06
7,2009Q1,2.81
8,2009Q2,0.75
9,2009Q3,3.67
10,2009Q4,4.05
11,2010Q1,4.65
12,2010Q2,2.55
13,2010Q3,4.18
14,2010Q4,7.11
15,2011Q1,13.94
16,2011Q2,2.57
17,2011Q3,3.97
18,2011Q4,1.42
19,2012Q1,8.64
20,2012Q2,6.83
21,2012Q3,2.37
22,2012Q4,1.96
23,2013Q1,2.08
24,2013Q2,4.77
25,2013Q3,1.76
26,2013Q4,0.78
27,2014Q1,0.01
28,2014Q2,3.46
29,2014Q3,0.23
30,2014Q4,1.67
31,2015Q1,1.64
32,2015Q2,0.83
33,2015Q3,2.28
34,2015Q4,-1.55
35,2016Q1,0.39
36,2016Q2,5.56
37,2016Q3,0.52
38,2016Q4,0.45
39,2017Q1,0.75
40,2017Q2,5.38
41,2017Q3,1.04
42,2017Q4,1.08
43,2018Q1,0.57
44,2018Q2,5.45
45,2018Q3,1.81
46,2018Q4,0.45
47,2019Q1,0.42
48,2019Q2,10.34
49,2019Q3,0.01
50,2019Q4,0.26
51,2020Q1,6.82
52,2020Q2,6.38
53,2020Q3,0.61
54,2020Q4,0.62
55,2021Q1,1.78
56,2021Q2,3.96
57,2021Q3,2.71
58,2021Q4,1.48
59,2022Q1,0.84
60,2022Q2,11.14
