,quarter,roa
0,2012Q3,1.29
1,2013Q1,0.38
2,2013Q2,0.92
3,2013Q3,1.16
4,2013Q4,0.63
5,2014Q1,0.36
6,2014Q2,0.54
7,2014Q3,0.63
8,2014Q4,-2.17
9,2015Q1,0.7
10,2015Q2,1.85
11,2015Q3,0.91
12,2015Q4,1.77
13,2016Q1,2.03
14,2016Q2,1.91
15,2016Q3,1.8
16,2016Q4,3.25
17,2017Q1,1.75
18,2017Q2,1.34
19,2017Q3,1.3
20,2017Q4,1.45
21,2018Q1,1.42
22,2018Q2,1.77
23,2018Q3,1.24
24,2018Q4,1.39
25,2019Q1,2.08
26,2019Q2,1.94
27,2019Q3,1.66
28,2019Q4,1.63
29,2020Q1,-3.24
30,2020Q2,1.18
31,2020Q3,1.46
32,2020Q4,1.57
33,2021Q1,1.05
34,2021Q2,2.12
35,2021Q3,0.12
36,2021Q4,0.95
37,2022Q1,0.33
38,2022Q2,-0.24
