,quarter,roa
0,2007Q1,2.46
1,2007Q2,3.63
2,2007Q3,3.08
3,2007Q4,3.12
4,2008Q1,4.18
5,2008Q2,3.18
6,2008Q3,4.89
7,2008Q4,3.01
8,2009Q1,4.89
9,2009Q2,0.0
10,2009Q3,3.95
11,2009Q4,4.87
12,2010Q1,2.99
13,2010Q2,2.39
14,2010Q3,1.03
15,2010Q4,1.64
16,2011Q1,2.67
17,2011Q2,2.92
18,2011Q3,1.74
19,2011Q4,1.0
20,2012Q1,2.5
21,2012Q2,2.72
22,2012Q3,2.6
23,2012Q4,1.97
24,2013Q1,2.88
25,2013Q2,2.83
26,2013Q3,2.69
27,2013Q4,2.18
28,2014Q1,3.04
29,2014Q2,2.92
30,2014Q3,2.91
31,2014Q4,2.91
32,2015Q1,1.66
33,2015Q2,3.14
34,2015Q3,5.74
35,2015Q4,6.39
36,2016Q1,5.82
37,2016Q2,5.1
38,2016Q3,4.79
39,2016Q4,4.05
40,2017Q1,5.75
41,2017Q2,4.48
42,2017Q3,4.17
43,2017Q4,3.96
44,2018Q1,2.92
45,2018Q2,2.59
46,2018Q3,2.71
47,2018Q4,1.35
48,2019Q1,1.32
49,2019Q2,2.21
50,2019Q3,2.74
51,2019Q4,3.45
52,2020Q1,2.74
53,2020Q2,8.16
54,2020Q3,5.41
55,2020Q4,5.18
56,2021Q1,5.02
57,2021Q2,4.57
58,2021Q3,1.6
59,2021Q4,13.31
60,2022Q1,3.89
61,2022Q2,2.07
