,date,quarter,price,shares_est,market_cap
0,2007-03-30,2007Q1,47.0,3000076.388358414,141003590253
1,2007-06-29,2007Q2,33.0,3000000.0,99000000000
2,2007-09-28,2007Q3,29.5,3000000.0,88500000000
3,2007-12-28,2007Q4,30.9,3000077.154540545,92702384075
4,2008-03-31,2008Q1,16.2,3000000.0,48600000000
5,2008-06-30,2008Q2,11.1,3000074.498994264,33300826939
6,2008-09-30,2008Q3,12.9,3000000.0,38700000000
7,2008-12-31,2008Q4,9.3,3000000.0,27900000000
8,2009-03-31,2009Q1,10.1,2999930.299017216,30299296020
9,2009-06-30,2009Q2,13.4,3000067.051092933,40200898485
10,2009-09-30,2009Q3,23.0,3000000.0,69000000000
11,2009-12-31,2009Q4,18.4,2999935.24993525,55198808599
12,2010-03-31,2010Q1,20.1,3000063.4356762245,60301275057
13,2010-06-30,2010Q2,18.7,3000000.0,56100000000
14,2010-09-30,2010Q3,15.2,2999934.5421221443,45599005040
15,2010-12-31,2010Q4,13.6,3000000.0,40800000000
16,2011-03-31,2011Q1,11.5,3000000.0,34500000000
17,2011-06-30,2011Q2,9.3,3000000.0,27900000000
18,2011-09-30,2011Q3,8.5,3000000.0,25500000000
19,2011-12-30,2011Q4,8.4,2999933.029734798,25199437450
20,2012-03-30,2012Q1,8.7,3000000.0,26100000000
21,2012-06-29,2012Q2,10.1,2999932.6327135544,30299319590
22,2012-09-28,2012Q3,7.9,3000000.0,23700000000
23,2012-12-28,2012Q4,9.5,3000000.0,28500000000
24,2013-03-29,2013Q1,12.0,3000000.0,36000000000
25,2013-06-28,2013Q2,12.4,3000000.0,37200000000
26,2013-09-25,2013Q3,11.5,3000063.187160369,34500726652
27,2013-12-31,2013Q4,13.9,3000000.0,41700000000
28,2014-03-31,2014Q1,15.8,3000067.001675042,47401058626
29,2014-06-30,2014Q2,16.5,3000000.0,49500000000
30,2014-09-30,2014Q3,15.1,2999937.0712982197,45299049777
31,2014-12-31,2014Q4,15.6,3000000.0,46800000000
32,2015-03-31,2015Q1,16.5,2999933.3377774814,49498900073
33,2015-06-30,2015Q2,16.0,3000063.820282086,48001021125
34,2015-09-30,2015Q3,22.0,2999940.180654424,65998683974
35,2015-12-31,2015Q4,16.6,2999941.065535125,49799021688
36,2016-03-31,2016Q1,18.0,2999938.2411067192,53998888340
37,2016-06-30,2016Q2,26.5,2999938.0958276587,79498359539
38,2016-09-30,2016Q3,26.5,3000058.7544065807,79501556992
39,2016-12-30,2016Q4,29.9,2864084.2294915826,85636118462
40,2017-03-31,2017Q1,28.3,2864101.230715895,81054064829
41,2017-06-30,2017Q2,30.5,2864204.326526119,87358231959
42,2017-09-29,2017Q3,32.4,2864202.72330582,92800168235
43,2017-12-29,2017Q4,34.5,2864107.05751155,98811693484
44,2018-03-30,2018Q1,35.5,2864188.5461568604,101678693389
45,2018-06-29,2018Q2,33.1,2864160.591883364,94803715591
46,2018-09-28,2018Q3,32.8,2864113.7159223505,93942929882
47,2018-12-28,2018Q4,32.0,2864135.755466116,91652344175
48,2019-03-29,2019Q1,30.6,2864108.054686213,87641706473
49,2019-06-28,2019Q2,22.7,2864061.362745647,65014192934
50,2019-09-30,2019Q3,28.9,2864115.664746168,82772942711
51,2019-12-31,2019Q4,32.7,2864104.6606704826,93656222404
52,2020-03-31,2020Q1,17.5,2864163.239143208,50122856685
53,2020-06-30,2020Q2,25.3,2864199.9900403367,72464259748
54,2020-09-30,2020Q3,19.7,2864119.505889112,56423154266
55,2020-12-31,2020Q4,19.7,2864142.122487144,56423599813
56,2021-03-31,2021Q1,24.0,2864130.1835328927,68739124405
57,2021-06-30,2021Q2,23.5,2864140.2307137707,67307295422
58,2021-09-30,2021Q3,23.0,2864086.687306501,65873993808
59,2021-12-31,2021Q4,27.0,2864165.537038513,77332469500
60,2022-03-31,2022Q1,28.0,2864185.110663984,80197183099
61,2022-06-30,2022Q2,27.4,2864160.910199106,78478008939
