,quarter,roa
0,2006Q4,5.82
1,2007Q1,2.35
2,2007Q2,3.54
3,2007Q3,3.61
4,2007Q4,2.23
5,2008Q1,2.4
6,2008Q2,2.6
7,2008Q3,3.25
8,2008Q4,2.6
9,2009Q1,3.16
10,2009Q2,3.44
11,2009Q3,3.54
12,2009Q4,3.05
13,2010Q1,2.21
14,2010Q2,3.72
15,2010Q3,3.01
16,2010Q4,2.76
17,2011Q1,2.32
18,2011Q2,3.44
19,2011Q3,3.19
20,2011Q4,4.02
21,2012Q1,2.46
22,2012Q2,3.14
23,2012Q3,3.13
24,2012Q4,3.0
25,2013Q1,2.9
26,2013Q2,2.86
27,2013Q3,2.85
28,2013Q4,3.33
29,2014Q1,3.01
30,2014Q2,3.29
31,2014Q3,3.18
32,2014Q4,3.93
33,2015Q1,2.98
34,2015Q2,4.16
35,2015Q3,3.49
36,2015Q4,4.43
37,2016Q1,3.55
38,2016Q2,4.67
39,2016Q3,4.75
40,2016Q4,3.98
41,2017Q1,4.42
42,2017Q2,5.22
43,2017Q3,4.46
44,2017Q4,4.1
45,2018Q1,4.23
46,2018Q2,4.54
47,2018Q3,4.23
48,2018Q4,4.64
49,2019Q1,3.44
50,2019Q2,4.08
51,2019Q3,4.21
52,2019Q4,4.51
53,2020Q1,2.8
54,2020Q2,4.3
55,2020Q3,1.77
56,2020Q4,3.04
57,2021Q1,1.62
58,2021Q2,2.8
59,2021Q3,2.42
60,2021Q4,3.33
61,2022Q1,1.94
62,2022Q2,2.9
