,date,quarter,price,shares_est,market_cap
0,2009-12-31,2009Q4,30.0,6481841.091016899,194455232731
1,2010-03-31,2010Q1,34.0,6481425.53045389,220368468035
2,2010-06-30,2010Q2,32.3,6481591.617105636,209355409233
3,2010-09-30,2010Q3,25.0,6481782.165356888,162044554134
4,2010-12-31,2010Q4,25.0,6481547.655720535,162038691393
5,2011-03-31,2011Q1,22.6,6481795.141249923,146488570192
6,2011-06-30,2011Q2,17.4,6481731.132669775,112782121708
7,2011-09-30,2011Q3,17.2,6481498.829039813,111481779859
8,2011-12-30,2011Q4,17.0,6481511.082693948,110185688406
9,2012-03-30,2012Q1,20.3,6481534.380738624,131575147929
10,2012-06-29,2012Q2,22.9,6481767.834621922,148432483413
11,2012-09-28,2012Q3,24.7,6481712.939248028,160098309599
12,2012-12-28,2012Q4,29.5,6481662.841111961,191209053813
13,2013-03-29,2013Q1,29.0,6481654.659096331,187967985114
14,2013-06-28,2013Q2,38.3,9332505.861260517,357434974486
15,2013-09-30,2013Q3,35.8,9332844.481285468,334115832430
16,2013-12-31,2013Q4,43.5,9332431.796801506,405960783161
17,2014-03-31,2014Q1,49.0,9332460.109549891,457290545368
18,2014-06-30,2014Q2,47.0,9332800.0,438641600000
19,2014-09-30,2014Q3,51.0,9332690.506363988,475967215825
20,2014-12-31,2014Q4,44.5,9332697.561729986,415305041497
21,2015-03-31,2015Q1,46.0,9332792.547624031,429308457191
22,2015-06-30,2015Q2,48.5,9332660.496258369,452634034069
23,2015-09-30,2015Q3,45.0,9332624.764481377,419968114402
24,2015-12-31,2015Q4,42.9,9332699.705815796,400372817379
25,2016-03-31,2016Q1,47.7,9332619.221046316,445165936844
26,2016-06-30,2016Q2,63.4,9332689.749860557,591692530141
27,2016-09-30,2016Q3,64.4,9332416.437442694,601007618571
28,2016-12-30,2016Q4,68.9,9332641.55376302,643019003054
29,2017-03-31,2017Q1,76.9,9332518.60904344,717670681035
30,2017-06-30,2017Q2,90.9,9332660.083782166,848338801616
31,2017-09-29,2017Q3,75.5,9332406.11961057,704596662031
32,2017-12-29,2017Q4,68.0,9332708.268222384,634624162239
33,2018-03-30,2018Q1,66.0,9332619.157492254,615952864394
34,2018-06-29,2018Q2,63.9,9332437.810945274,596342776119
35,2018-09-28,2018Q3,64.0,9332462.272163063,597277585418
36,2018-12-28,2018Q4,56.7,9332576.723360592,529157100215
37,2019-03-29,2019Q1,62.9,9332443.938122077,587010723708
38,2019-06-28,2019Q2,62.5,9332525.216246149,583282826015
39,2019-09-30,2019Q3,62.1,9332567.929582857,579552468427
40,2019-12-31,2019Q4,52.8,9332471.54700014,492754497682
41,2020-03-31,2020Q1,39.8,9332685.402661916,371440879026
42,2020-06-30,2020Q2,52.3,9332692.984117536,488099843069
43,2020-09-30,2020Q3,58.0,9332561.828725977,541288586066
44,2020-12-31,2020Q4,57.5,9332504.74091538,536619022603
45,2021-03-31,2021Q1,67.6,9332637.654273272,630886305429
46,2021-06-30,2021Q2,67.7,9332484.10794232,631809174108
47,2021-09-30,2021Q3,60.1,9332562.999385372,560887036263
48,2021-12-31,2021Q4,65.5,9332676.597789524,611290317155
49,2022-03-31,2022Q1,72.0,9332619.677652152,671948616791
50,2022-06-30,2022Q2,69.0,9332533.068630394,643944781735
