quarter,amihud,ln_amihud
2009Q4,0.3342415842921796,-1.0958912412013322
2010Q1,0.11579993896804298,-2.155891240889642
2010Q2,0.06491421116962154,-2.73468870898647
2010Q3,0.25137769815259,-1.3807986973712318
2010Q4,0.8174002485028947,-0.20162640383574168
2011Q1,3.424033128605684,1.2308191336432277
2011Q2,3.3321477561165276,1.2036170678941922
2011Q3,2.9422152116399727,1.0791627709789848
2011Q4,5.704555200319143,1.7412650136345427
2012Q1,1.2656929852060088,0.2356197865760586
2012Q2,1.5638142678719016,0.4471278805136309
2012Q3,0.7302062559978926,-0.3144282422844385
2012Q4,0.9606509467474414,-0.04014415477694536
2013Q1,1.4340496411495545,0.36050235883736864
2013Q2,0.666858634003615,-0.4051771985526758
2013Q3,0.34873830428280483,-1.0534334825155622
2013Q4,0.13574144388105172,-1.9970033506550116
2014Q1,0.22717400801425167,-1.482039000025197
2014Q2,0.34215104438679417,-1.0725029891645153
2014Q3,0.12949433619380768,-2.0441181347541426
2014Q4,0.32007477041670707,-1.1392006529298295
2015Q1,0.18200572033841217,-1.7037171619684313
2015Q2,0.5398906059894069,-0.6163887414473194
2015Q3,1.1804142786550325,0.16586546046810494
2015Q4,0.905758301497174,-0.09898278391947464
2016Q1,0.7470104882502734,-0.291676053452206
2016Q2,0.11061466885680944,-2.2017025688800542
2016Q3,0.06617942395341297,-2.7153856807663086
2016Q4,0.27236700963164956,-1.3006048220571607
2017Q1,0.18314526287030433,-1.6974756548458152
2017Q2,0.232384230563203,-1.4593631110260528
2017Q3,0.2912498143641201,-1.2335739114788415
2017Q4,0.3716157634650249,-0.9898948524227357
2018Q1,0.8482838287987898,-0.16453999541888828
2018Q2,0.5478835278014209,-0.6016925551324123
2018Q3,0.5634866230143447,-0.5736116848890614
2018Q4,0.255727137199972,-1.3636442732589065
2019Q1,0.6444814719300117,-0.43930920499128234
2019Q2,0.2702550606427831,-1.3083890968554135
2019Q3,0.10801760161908751,-2.2254610871828673
2019Q4,0.8976787321208456,-0.1079430340219813
2020Q1,1.1696410828570736,0.15669693495828232
2020Q2,0.937350215143778,-0.0646983044155427
2020Q3,0.5482698355608066,-0.6009877125651387
2020Q4,1.5847896498550256,0.4604516854968707
2021Q1,0.5859733636799523,-0.5344809449092813
2021Q2,0.3800489822278797,-0.9674551339689906
2021Q3,0.23042017152364344,-1.4678508039768663
2021Q4,0.23802467134528665,-1.4353809495684546
2022Q1,0.31734718347093793,-1.1477588884197027
2022Q2,0.2759379591994418,-1.2875792240423052
2022Q3,1.0866170680848346,0.08306926280212262
