,timestamp,delta_volume,date,note
0,1286211600,22125000,2010-10-05,"Niêm yết cổ phiếu lần đầu - 22,125,000 CP"
1,1286902800,22125000,2010-10-13,"Giao dịch lần đầu - 22,125,000 CP"
2,1293728400,7175000,2010-12-31,"Niêm yết cổ phiếu bổ sung - 7,175,000 CP"
3,1294765200,7175000,2011-01-12,"Giao dịch bổ sung - 7,175,000 CP"
4,1338138000,7324909,2012-05-28,"Niêm yết cổ phiếu bổ sung - 7,324,909 CP"
5,1338742800,7324909,2012-06-04,"Giao dịch bổ sung - 7,324,909 CP"
6,1386867600,715000,2013-12-13,"Niêm yết cổ phiếu bổ sung - 715,000 CP"
7,1394038800,600000,2014-03-06,"Niêm yết cổ phiếu bổ sung - 600,000 CP"
8,1437411600,3032089,2015-07-21,"Niêm yết cổ phiếu bổ sung - 3,032,089 CP"
9,1438621200,3032089,2015-08-04,"Giao dịch bổ sung - 3,032,089 CP"
10,1447779600,715000,2015-11-18,"Giao dịch bổ sung - 715,000 CP"
11,1454346000,600000,2016-02-02,"Niêm yết cổ phiếu bổ sung - 600,000 CP"
12,1455555600,600000,2016-02-16,"Giao dịch bổ sung - 600,000 CP"
13,1462726800,800000,2016-05-09,"Niêm yết cổ phiếu bổ sung - 800,000 CP"
14,1462726800,800000,2016-05-09,"Giao dịch bổ sung - 800,000 CP"
15,1469984400,4225377,2016-08-01,"Niêm yết cổ phiếu bổ sung - 4,225,377 CP"
16,1470934800,4225377,2016-08-12,"Giao dịch bổ sung - 4,225,377 CP"
17,1483030800,600000,2016-12-30,"Giao dịch bổ sung - 600,000 CP"
18,1491843600,1000000,2017-04-11,"Niêm yết cổ phiếu bổ sung - 1,000,000 CP"
19,1508173200,3330868,2017-10-17,"Niêm yết cổ phiếu bổ sung - 3,330,868 CP"
20,1508950800,3330868,2017-10-26,"Giao dịch bổ sung - 3,330,868 CP"
21,1521997200,1000000,2018-03-26,"Giao dịch bổ sung - 1,000,000 CP"
