,quarter,roa
0,2005Q2,0.91
1,2005Q3,0.94
2,2005Q4,1.14
3,2006Q1,1.14
4,2006Q2,0.86
5,2006Q3,1.07
6,2006Q4,1.09
7,2007Q1,0.39
8,2007Q2,1.85
9,2007Q3,0.42
10,2007Q4,1.55
11,2008Q1,0.25
12,2008Q2,1.74
13,2008Q3,0.78
14,2008Q4,-1.4
15,2009Q1,-0.69
16,2009Q2,0.38
17,2009Q3,-0.2
18,2009Q4,1.51
19,2010Q1,0.04
20,2010Q2,0.25
21,2010Q3,1.42
22,2010Q4,-0.19
23,2011Q1,0.01
24,2011Q2,0.16
25,2011Q3,0.13
26,2011Q4,-0.32
27,2012Q1,-1.67
28,2012Q2,-0.53
29,2012Q3,0.1
30,2012Q4,-0.99
31,2013Q1,-0.86
32,2013Q2,-1.32
33,2013Q3,-1.14
34,2013Q4,-2.88
35,2014Q1,-1.33
36,2014Q2,-1.07
37,2014Q3,3.02
38,2014Q4,0.28
39,2015Q1,-0.99
40,2015Q2,0.02
41,2015Q3,-1.24
42,2015Q4,1.86
43,2016Q1,-0.36
44,2016Q2,3.52
45,2016Q3,-0.06
46,2016Q4,-2.7
47,2017Q1,0.64
48,2017Q2,1.3
49,2017Q3,1.03
50,2017Q4,-11.88
51,2018Q1,-0.34
52,2018Q2,1.67
53,2018Q3,25.95
54,2018Q4,0.19
55,2019Q1,-0.49
56,2019Q2,0.62
57,2019Q3,2.32
58,2019Q4,0.55
59,2020Q1,-1.84
60,2020Q2,-1.14
61,2020Q3,1.47
62,2020Q4,2.49
63,2021Q1,-0.27
64,2021Q2,-1.32
65,2021Q3,-2.36
66,2021Q4,1.09
67,2022Q1,0.63
68,2022Q2,0.67
