,date,quarter,price,shares_est,market_cap
0,2008-03-31,2008Q1,12.5,141921873.66441578,1774023420805
1,2008-06-30,2008Q2,11.1,141928045.4842017,1575401304875
2,2008-09-30,2008Q3,11.1,141928872.20798242,1575410481509
3,2008-12-31,2008Q4,8.5,141930550.09823182,1206409675835
4,2009-03-31,2009Q1,6.4,141925715.38683882,908324578476
5,2009-06-30,2009Q2,12.2,141930274.19202864,1731549345143
6,2009-09-30,2009Q3,14.8,142041248.40299326,2102210476364
7,2009-12-31,2009Q4,11.2,141930448.22256568,1589621020093
8,2010-03-31,2010Q1,12.6,141923621.39917696,1788237629630
9,2010-06-30,2010Q2,11.3,141921698.19860595,1603715189644
10,2010-09-30,2010Q3,11.1,141925987.52598754,1575378461538
11,2010-12-31,2010Q4,13.5,141923400.20616922,1915965902783
12,2011-03-31,2011Q1,12.7,141921694.67895594,1802405522423
13,2011-06-30,2011Q2,10.5,141925546.98567605,1490218243350
14,2011-09-30,2011Q3,13.2,141923596.21952188,1873391470098
15,2011-12-30,2011Q4,12.1,141931204.32157612,1717367572291
16,2012-03-30,2012Q1,14.9,141920712.59270588,2114618617631
17,2012-06-29,2012Q2,16.5,141926594.56697607,2341788810355
18,2012-09-28,2012Q3,17.2,141927026.58081558,2441144857190
19,2012-12-28,2012Q4,16.0,141925006.0284543,2270800096455
20,2013-03-29,2013Q1,15.1,141924397.25371227,2143058398531
21,2013-06-28,2013Q2,13.8,141922549.1036967,1958531177631
22,2013-09-30,2013Q3,12.5,148493970.82384688,1856174635298
23,2013-12-31,2013Q4,12.4,148505445.74425173,1841467527229
24,2014-03-31,2014Q1,13.1,148494795.6334095,1945281822798
25,2014-06-30,2014Q2,12.2,148496004.61323008,1811651256281
26,2014-09-30,2014Q3,11.7,148522388.0597015,1737711940299
27,2014-12-31,2014Q4,12.9,148497327.85996437,1915615529394
28,2015-03-31,2015Q1,10.9,185639182.94319367,2023467094081
29,2015-06-30,2015Q2,13.7,185636494.6889226,2543219977238
30,2015-09-30,2015Q3,13.7,185641517.75865877,2543288793294
31,2015-12-31,2015Q4,24.1,185636720.1426025,4473844955437
32,2016-03-31,2016Q1,29.0,194757307.17185387,5647961907984
33,2016-06-30,2016Q2,31.2,182367364.6388304,5689861776732
34,2016-09-30,2016Q3,31.0,191496648.11535543,5936396091576
35,2016-12-30,2016Q4,24.5,253180574.77814865,6202924082065
36,2017-03-31,2017Q1,24.7,253189249.43360373,6253774461010
37,2017-06-30,2017Q2,35.05,253205938.76536196,8874868153726
38,2017-09-29,2017Q3,26.0,253213973.1925828,6583563303007
39,2017-12-29,2017Q4,20.8,557032426.6855675,11586274475060
40,2018-03-30,2018Q1,17.6,557073199.3148832,9804488307942
41,2018-06-29,2018Q2,15.5,495455826.0727954,7679565304128
42,2018-09-28,2018Q3,21.2,495453136.2365162,10503606488214
43,2018-12-28,2018Q4,20.8,495485489.46611387,10306098180895
44,2019-03-29,2019Q1,18.35,525180044.345898,9637053813747
45,2019-06-28,2019Q2,17.2,525167133.5200747,9032874696545
46,2019-09-30,2019Q3,17.85,525137903.1169882,9373711570638
47,2019-12-31,2019Q4,18.5,586752693.9655173,10854924838362
48,2020-03-31,2020Q1,12.7,586758665.4451061,7451835051153
49,2020-06-30,2020Q2,13.35,586734795.1700126,7832909515520
50,2020-09-30,2020Q3,14.8,586733829.421866,8683660675444
51,2020-12-31,2020Q4,20.95,617151292.0788283,12929319569051
52,2021-03-31,2021Q1,22.4,617218649.9854524,13825697759674
53,2021-06-30,2021Q2,21.0,617209297.7766186,12961395253309
54,2021-09-30,2021Q3,21.05,629231567.880142,13245324503877
55,2021-12-31,2021Q4,25.9,629152609.9170314,16295052596851
