,quarter,roa
0,2008Q1,2.85
1,2008Q2,2.28
2,2008Q3,1.72
3,2008Q4,-2.16
4,2009Q1,1.64
5,2009Q2,2.21
6,2009Q3,0.0
7,2009Q4,12.22
8,2010Q1,3.96
9,2010Q2,2.04
10,2010Q3,7.67
11,2010Q4,4.4
12,2011Q1,8.19
13,2011Q2,16.47
14,2011Q3,11.72
15,2011Q4,7.13
16,2012Q1,3.58
17,2012Q2,3.85
18,2012Q3,1.75
19,2012Q4,7.33
20,2013Q1,1.77
21,2013Q2,1.22
22,2013Q3,1.38
23,2013Q4,3.47
24,2014Q1,0.76
25,2014Q2,1.44
26,2014Q3,1.1
27,2014Q4,2.21
28,2015Q1,1.3
29,2015Q2,1.97
30,2015Q3,0.7
31,2015Q4,1.17
32,2016Q1,1.12
33,2016Q2,1.45
34,2016Q3,1.1
35,2016Q4,1.01
36,2017Q1,0.64
37,2017Q2,0.92
38,2017Q3,0.76
39,2017Q4,0.82
40,2018Q1,0.22
41,2018Q2,-0.14
42,2018Q3,1.7
43,2018Q4,0.19
44,2019Q1,0.22
45,2019Q2,0.07
46,2019Q3,0.41
47,2019Q4,1.32
48,2020Q1,0.54
49,2020Q2,0.75
50,2020Q3,0.99
51,2020Q4,0.96
52,2021Q1,0.93
53,2021Q2,0.95
54,2021Q3,0.84
55,2021Q4,0.64
