,date,quarter,price,shares_est,market_cap
0,2009-06-30,2009Q2,32.0,200006469.7369541,6400207031583
1,2009-09-30,2009Q3,31.1,199999835.37739733,6219994880237
2,2009-12-31,2009Q4,21.9,199996276.68376637,4379918459374
3,2010-03-31,2010Q1,19.6,199992199.19628084,3919847104247
4,2010-06-30,2010Q2,15.7,200003916.06324813,3140061482193
5,2010-09-30,2010Q3,11.7,199501347.08644447,2334165760911
6,2010-12-31,2010Q4,12.2,349765872.3546076,4267143642726
7,2011-03-31,2011Q1,9.6,349745249.2645305,3357554392939
8,2011-06-30,2011Q2,8.2,481600300.9915014,3949122468130
9,2011-09-30,2011Q3,7.4,481574069.36318153,3563648113288
10,2011-12-30,2011Q4,5.9,481584151.8778374,2841346496079
11,2012-03-30,2012Q1,10.2,481580875.9927656,4912124935126
12,2012-06-29,2012Q2,8.8,481579316.75968206,4237897987485
13,2012-09-28,2012Q3,6.4,886830865.9069123,5675717541804
14,2012-12-28,2012Q4,5.8,886819792.929764,5143554798993
15,2013-03-29,2013Q1,6.6,886793923.8653002,5852839897511
16,2013-06-28,2013Q2,6.9,886828042.8079085,6119113495375
17,2013-09-30,2013Q3,6.8,886824090.4274108,6030403814906
18,2013-12-31,2013Q4,6.9,886788222.1649927,6118838732938
19,2014-03-31,2014Q1,11.1,886804373.3243967,9843528543901
20,2014-06-30,2014Q2,9.7,886806732.3481116,8602025303777
21,2014-09-30,2014Q3,9.2,886794309.2218032,8158507644841
22,2014-12-31,2014Q4,8.1,886791181.9254763,7183008573596
23,2015-03-31,2015Q1,8.6,886553406.9217362,7624359299527
24,2015-06-30,2015Q2,8.2,886547518.3075671,7269689650122
25,2015-09-30,2015Q3,6.7,948565422.161329,6355388328481
26,2015-12-31,2015Q4,6.5,948567155.3758004,6165686509943
27,2016-03-31,2016Q1,6.5,948624209.5754292,6166057362240
28,2016-06-30,2016Q2,6.1,948562459.651388,5786231003873
29,2016-09-30,2016Q3,4.6,948632017.126546,4363707278782
30,2016-12-30,2016Q4,4.6,948104496.7880086,4361280685225
31,2017-03-31,2017Q1,5.7,1119189007.1511724,6379377340762
32,2017-06-30,2017Q2,7.6,1119178972.7126806,8505760192616
33,2017-09-29,2017Q3,8.0,1119205035.971223,8953640287770
34,2017-12-29,2017Q4,9.3,1119219436.9165914,10408740763324
35,2018-03-30,2018Q1,12.9,1203089822.7287116,15519858713200
36,2018-06-29,2018Q2,8.2,1203074431.4266024,9865210337698
37,2018-09-28,2018Q3,9.1,1203087754.796163,10948098568645
38,2018-12-28,2018Q4,7.2,1203124718.3661604,8662497972236
39,2019-03-29,2019Q1,7.5,1203089460.6979203,9023170955234
40,2019-06-28,2019Q2,6.8,1203137465.0194526,8181334762132
41,2019-09-30,2019Q3,6.6,1203094646.397885,7940424666226
42,2019-12-31,2019Q4,6.5,1203123850.5562344,7820305028616
43,2020-03-31,2020Q1,12.2,1454545557.8277664,17745455805499
44,2020-06-30,2020Q2,13.0,1755388377.5766337,22820048908496
45,2020-09-30,2020Q3,15.4,1755336715.188943,27032185413910
46,2020-12-31,2020Q4,17.0,1755281211.772325,29839780600130
47,2021-03-31,2021Q1,25.7,1750553550.6800628,44989226252478
48,2021-06-30,2021Q2,28.7,1925504210.0756383,55261970829171
49,2021-09-30,2021Q3,26.6,1925605747.280784,51221112877669
50,2021-12-31,2021Q4,22.3,2666776050.231724,59469105920167
51,2022-03-31,2022Q1,21.4,2666863267.752627,57070873929906
52,2022-06-30,2022Q2,13.5,2666906982.996169,36003244270448
