,quarter,roa
0,2011Q2,0.0
1,2012Q2,0.0
2,2014Q3,4.02
3,2015Q1,1.97
4,2015Q2,1.58
5,2015Q3,2.07
6,2015Q4,1.5
7,2016Q1,1.19
8,2016Q2,1.58
9,2016Q3,1.38
10,2016Q4,1.59
11,2017Q1,1.47
12,2017Q2,0.72
13,2017Q3,1.32
14,2017Q4,0.54
15,2018Q1,0.27
16,2018Q2,1.27
17,2018Q3,0.68
18,2018Q4,1.14
19,2019Q1,0.25
20,2019Q2,0.66
21,2019Q3,0.79
22,2019Q4,1.49
23,2020Q1,0.31
24,2020Q2,1.24
25,2020Q3,0.37
26,2020Q4,1.2
27,2021Q1,3.06
28,2021Q2,1.58
29,2021Q3,1.77
30,2021Q4,5.66
31,2022Q1,3.02
32,2022Q2,1.74
33,2022Q3,0.54
