,date,quarter,price,shares_est,market_cap
0,2016-09-30,2016Q3,10.8,11399559.107192064,123115238358
1,2016-12-30,2016Q4,12.9,11400263.50461133,147063399209
2,2017-03-31,2017Q1,11.4,11399832.07388749,129958085642
3,2017-06-30,2017Q2,8.0,11400251.67785235,91202013423
4,2017-09-29,2017Q3,9.8,11399799.263967885,111718032787
5,2017-12-29,2017Q4,8.4,11399526.515151516,95756022727
6,2018-03-30,2018Q1,7.0,11400495.04950495,79803465347
7,2018-06-29,2018Q2,6.0,11400525.56662652,68403153400
8,2018-09-28,2018Q3,4.8,11400020.959966464,54720100608
9,2018-12-28,2018Q4,4.1,11400151.942695895,46740622965
10,2019-03-29,2019Q1,7.4,11399547.60435945,84356652272
11,2019-06-28,2019Q2,5.2,11400288.6002886,59281500722
12,2019-09-30,2019Q3,8.3,11399670.893427549,94617268415
13,2019-12-31,2019Q4,4.1,11399711.121810304,46738815599
14,2020-03-31,2020Q1,6.8,11399467.508135293,77516379055
15,2020-06-30,2020Q2,4.0,11400368.28842799,45601473154
16,2020-09-30,2020Q3,4.1,11399554.004266046,46738171417
17,2020-12-31,2020Q4,3.9,11400103.185863536,44460402425
18,2021-03-31,2021Q1,4.4,11400303.525566192,50161335512
19,2021-06-30,2021Q2,4.1,11400341.75515684,46741401196
20,2021-09-30,2021Q3,5.1,11399878.787878787,58139381818
21,2021-12-31,2021Q4,7.3,11399743.918053778,83218130602
22,2022-03-31,2022Q1,8.0,11399356.67450204,91194853396
23,2022-06-30,2022Q2,4.1,11400024.777006935,46740101586
