,timestamp,delta_volume,date,note
0,1349024400,10000000,2012-10-01,"Giao dịch lần đầu - 10,000,000 CP"
1,1400605200,300000,2014-05-21,"Niêm yết cổ phiếu bổ sung - 300,000 CP"
2,1402246800,300000,2014-06-09,"Giao dịch bổ sung - 300,000 CP"
3,1413219600,5205998,2014-10-14,"Niêm yết cổ phiếu bổ sung - 5,205,998 CP"
4,1414342800,5205998,2014-10-27,"Giao dịch bổ sung - 5,205,998 CP"
5,1440522000,8337307,2015-08-26,"Niêm yết cổ phiếu bổ sung - 8,337,307 CP"
6,1442250000,8337307,2015-09-15,"Giao dịch bổ sung - 8,337,307 CP"
7,1647968400,8000000,2022-03-23,"Niêm yết cổ phiếu bổ sung - 8,000,000 CP"
