quarter,amihud,ln_amihud
2019Q2,25.052593354151668,3.2209773492841554
2019Q3,0.2072097464601205,-1.574023730802908
2019Q4,0.1601311752927482,-1.8317619540584484
2020Q1,0.048854404529806196,-3.018910740181118
2020Q2,0.047871019826379,-3.0392449717231984
2020Q3,0.4899038271068533,-0.7135461783516829
2020Q4,0.11116378689036902,-2.196750607664271
2021Q1,0.1312960924972199,-2.030300258228795
2021Q2,0.07190415768623952,-2.6324211899709486
2021Q3,0.036948175599510275,-3.29823900765101
2021Q4,0.02376759365096696,-3.739432237443618
2022Q1,0.033095925382565936,-3.4083451044011683
2022Q2,0.05689383953358262,-2.8665682120138776
2022Q3,0.15035474140324775,-1.894757834273323
