,quarter,owner_equity,bvps,shares_est,shares_est_diff,shares_est_diff_perc
0,2009Q3,78689.0,14380.0,5472114.0472879,,
1,2009Q4,78982.0,14434.0,5471941.249826798,-172.7974611017853,-0.0031578822434772088
2,2010Q1,78174.0,14286.0,5472070.558588828,129.30876202974468,0.002363068250769991
3,2010Q2,83243.0,15213.0,5471833.300466706,-237.25812212191522,-0.004335989586921058
4,2010Q3,82105.0,15005.0,5471842.719093636,9.41862692963332,0.0001721289776251726
5,2010Q4,86752.0,15854.0,5471931.373785796,88.65469215996563,0.0016201718571376973
6,2011Q1,86884.0,15878.0,5471973.800226728,42.426440932787955,0.0007753407176589558
7,2011Q2,83271.0,15218.0,5471875.410697858,-98.38952887058258,-0.0017980951956293617
8,2011Q3,89727.0,16398.0,5471825.832418588,-49.578279269859195,-0.0009060646443848017
9,2011Q4,90015.0,16450.0,5472036.474164134,210.64174554590136,0.0038494214455702686
10,2012Q1,97364.0,17793.0,5472039.566121508,3.0919573744758964,5.650466041252375e-05
11,2012Q2,93269.0,17045.0,5471927.25139337,-112.31472813803703,-0.0020525625246468186
12,2012Q3,99091.0,18109.0,5471920.039759235,-7.211634134873748,-0.00013179348533007913
13,2012Q4,99879.0,18253.0,5471922.42371117,2.3839519349858165,4.356699072807708e-05
14,2013Q1,96780.0,17686.0,5472124.844509781,202.42079861089587,0.003699126104807093
15,2013Q2,103994.0,19005.0,5471928.439884241,-196.40462554059923,-0.003589312756888944
16,2013Q3,105754.0,19326.0,5472110.110731657,181.67084741592407,0.003319941370690611
17,2013Q4,111467.0,20370.0,5472115.856651939,5.745920282788575,0.00010500362991773642
18,2014Q1,113372.0,20719.0,5471885.708769728,-230.14788221102208,-0.004206006749047531
19,2014Q2,111933.0,20456.0,5471890.887759092,5.178989363834262,9.464716073597033e-05
20,2014Q3,113220.0,20691.0,5471944.323618965,53.435859872959554,0.0009765424630201431
21,2014Q4,119100.0,21765.0,5472088.215024121,143.89140515588224,0.0026295520010224827
22,2015Q1,124779.0,21731.0,5741981.501081404,269893.28605728317,4.700351020052109
23,2015Q2,129260.0,22511.0,5742081.6489716135,100.14789020922035,0.0017441042522820358
24,2015Q3,127879.0,14895.0,8585364.216179926,2843282.5672083125,33.11778621866594
25,2015Q4,133039.0,15496.0,8585376.871450696,12.655270770192146,0.0001474049533256395
26,2016Q1,138885.0,16177.0,8585337.207145948,-39.66430474817753,-0.0004620005457113928
27,2016Q2,131184.0,15280.0,8585340.314136125,3.1069901771843433,3.618948187841259e-05
28,2016Q3,135678.0,15804.0,8585041.761579348,-298.55255677737296,-0.0034775900347216214
29,2016Q4,132623.0,15548.0,8529907.383586314,-55134.3779930342,-0.6463654939457678
30,2017Q1,134220.0,15735.0,8530028.598665396,121.21507908217609,0.0014210395390836246
31,2017Q2,135196.0,15850.0,8529716.088328077,-312.5103373192251,-0.003663783578293527
32,2017Q3,128267.0,15037.0,8530092.438651327,376.35032325051725,0.004412031006196472
33,2017Q4,151131.0,17718.0,8529800.203183204,-292.23546812310815,-0.0034260529105247964
34,2018Q1,155788.0,17395.0,8955906.86979017,426106.6666069664,4.757828244555537
35,2018Q2,144071.0,16087.0,8955740.660160378,-166.20962979272008,-0.0018559004341439206
36,2018Q3,145667.0,16265.0,8955856.132800492,115.47264011390507,0.0012893534509893566
37,2018Q4,221583.0,18630.0,11893880.837359099,2938024.704558607,24.701985371588457
38,2019Q1,221693.0,18640.0,11893401.287553648,-479.5498054511845,-0.004032066133621756
39,2019Q2,209588.0,17622.0,11893542.163205085,140.8756514377892,0.0011844717873335884
40,2019Q3,211526.0,17785.0,11893505.763283666,-36.39992141909897,-0.0003060487138406982
41,2019Q4,212456.0,17863.0,11893634.887756815,129.1244731489569,0.0010856603079507368
42,2020Q1,211622.0,17793.0,11893553.644691732,-81.24306508339942,-0.0006830848668989641
43,2020Q2,198682.0,16705.0,11893564.800957797,11.156266065314412,9.380085997779228e-05
44,2020Q3,198889.0,16722.0,11893852.409998804,287.60904100723565,0.002418131914647363
45,2020Q4,186705.0,15698.0,11893553.318894127,-299.091104676947,-0.0025147329537070317
46,2021Q1,179349.0,15079.0,11893958.485310696,405.1664165686816,0.0034064892446788943
47,2021Q2,175047.0,14718.0,11893395.841826335,-562.6434843614697,-0.0047307219220164365
48,2021Q3,169965.0,14290.0,11893981.805458363,585.9636320285499,0.004926555644802152
49,2021Q4,198253.0,16669.0,11893514.907912891,-466.89754547178745,-0.003925648129142674
50,2022Q1,197876.0,16637.0,11893730.840896796,215.93298390507698,0.0018155193420267065
51,2022Q2,186544.0,15684.0,11893904.616169345,173.7752725481987,0.0014610447801301292
