,quarter,roa
0,2006Q3,9.33
1,2006Q4,6.99
2,2007Q1,8.47
3,2007Q2,7.0
4,2007Q3,3.07
5,2007Q4,3.95
6,2008Q1,4.04
7,2008Q2,2.32
8,2008Q3,2.83
9,2008Q4,1.85
10,2009Q1,1.69
11,2009Q2,2.52
12,2009Q3,2.45
13,2009Q4,1.75
14,2010Q1,1.64
15,2010Q2,2.12
16,2010Q3,2.0
17,2010Q4,3.02
18,2011Q1,1.38
19,2011Q2,2.14
20,2011Q3,2.41
21,2011Q4,1.62
22,2012Q1,1.84
23,2012Q2,1.92
24,2012Q3,1.3
25,2012Q4,-1.49
26,2013Q1,0.68
27,2013Q2,1.11
28,2013Q3,1.04
29,2013Q4,-0.59
30,2014Q1,0.82
31,2014Q2,1.89
32,2014Q3,0.78
33,2014Q4,1.11
34,2015Q1,0.66
35,2015Q2,2.29
36,2015Q3,0.24
37,2015Q4,0.58
38,2016Q1,-0.79
39,2016Q2,-0.52
40,2016Q3,-1.54
41,2016Q4,-2.64
42,2017Q1,-1.85
43,2017Q2,0.46
44,2017Q3,0.61
45,2017Q4,2.64
46,2018Q1,3.5
47,2018Q2,1.74
48,2018Q3,1.15
49,2018Q4,3.67
50,2019Q1,1.46
51,2019Q2,0.95
52,2019Q3,1.37
53,2019Q4,4.27
54,2020Q1,1.66
55,2020Q2,3.08
56,2020Q3,5.84
57,2020Q4,3.21
58,2021Q1,1.56
59,2021Q2,1.82
60,2021Q3,1.36
61,2021Q4,5.67
62,2022Q1,1.58
63,2022Q2,2.32
64,2022Q3,5.97
