quarter,change_perc_mean,change_perc_stdv
2016Q4,-0.6721666666666667,5.613563203185494
2017Q1,0.02932203389830511,2.442742850953708
2017Q2,-0.11467741935483872,2.002538321805959
2017Q3,-0.21828124999999998,1.6691672238664883
2017Q4,0.0913846153846154,2.847176165147604
2018Q1,-0.1294736842105263,2.153020653020037
2018Q2,0.26806451612903226,2.118715848864225
2018Q3,0.33015625,1.9927284415757909
2018Q4,0.10338461538461538,1.2865546006231585
2019Q1,0.5663793103448276,1.9086843988206301
2019Q2,0.023442622950819666,2.1920073640736257
2019Q3,0.30415384615384616,3.815205962783862
2019Q4,-0.006515151515151531,2.8689030293954856
2020Q1,-0.02169491525423732,2.8019144640654567
2020Q2,1.0379032258064516,3.2807077090848007
2020Q3,-1.762923076923077,4.408689120318576
2020Q4,-0.3315151515151515,2.1043597545785695
2021Q1,0.8708620689655173,3.648573037327255
2021Q2,1.0624193548387098,4.330909375406036
2021Q3,-0.20937499999999992,5.306593345688731
2021Q4,0.48090909090909095,3.191347787268053
2022Q1,0.08551724137931034,3.9664868774294875
2022Q2,-0.9724193548387097,4.3536849609602415
2022Q3,-0.14453125000000003,2.439921888996605
