quarter,trend
2005Q1,0.0
2005Q2,56.81818181818182
2005Q3,100.0
2005Q4,0.0
2006Q1,0.0
2006Q2,29.545454545454547
2006Q3,63.06818181818182
2006Q4,17.613636363636363
2007Q1,21.022727272727273
2007Q2,0.0
2007Q3,7.954545454545454
2007Q4,5.681818181818182
2008Q1,35.22727272727273
2008Q2,0.0
2008Q3,0.0
2008Q4,4.545454545454546
2009Q1,7.954545454545454
2009Q2,15.340909090909092
2009Q3,18.181818181818183
2009Q4,12.5
2010Q1,9.659090909090908
2010Q2,9.659090909090908
2010Q3,34.65909090909091
2010Q4,29.545454545454547
2011Q1,23.863636363636363
2011Q2,30.681818181818183
2011Q3,33.52272727272727
2011Q4,40.34090909090909
2012Q1,61.36363636363637
2012Q2,59.65909090909091
2012Q3,65.3409090909091
2012Q4,48.29545454545455
2013Q1,53.40909090909091
2013Q2,43.18181818181818
2013Q3,43.18181818181818
2013Q4,42.61363636363637
2014Q1,46.59090909090909
2014Q2,46.59090909090909
2014Q3,47.15909090909091
2014Q4,38.06818181818182
2015Q1,42.04545454545455
2015Q2,36.93181818181818
2015Q3,34.65909090909091
2015Q4,38.06818181818182
2016Q1,37.5
2016Q2,28.40909090909091
2016Q3,26.704545454545453
2016Q4,27.272727272727273
2017Q1,25.568181818181817
2017Q2,17.613636363636363
2017Q3,17.045454545454547
2017Q4,15.909090909090908
2018Q1,15.909090909090908
2018Q2,13.068181818181818
2018Q3,13.068181818181818
2018Q4,10.795454545454545
2019Q1,9.659090909090908
2019Q2,7.386363636363637
2019Q3,9.090909090909092
2019Q4,7.386363636363637
2020Q1,5.681818181818182
2020Q2,6.818181818181818
2020Q3,10.795454545454545
2020Q4,8.522727272727273
2021Q1,10.795454545454545
2021Q2,10.227272727272727
2021Q3,9.090909090909092
2021Q4,9.659090909090908
2022Q1,13.636363636363637
2022Q2,11.363636363636363
2022Q3,9.659090909090908
