,quarter,roa
0,2009Q2,0.0
1,2009Q3,0.0
2,2009Q4,7.85
3,2010Q1,2.39
4,2010Q2,0.93
5,2010Q3,0.68
6,2010Q4,0.59
7,2011Q1,1.85
8,2011Q2,0.25
9,2011Q3,0.64
10,2011Q4,-2.57
11,2012Q1,1.02
12,2012Q2,1.11
13,2012Q3,0.16
14,2012Q4,0.3
15,2013Q1,6.37
16,2013Q2,0.57
17,2013Q3,0.21
18,2013Q4,-1.8
19,2014Q1,1.41
20,2014Q2,0.96
21,2014Q3,0.74
22,2014Q4,0.48
23,2015Q1,0.15
24,2015Q2,0.38
25,2015Q3,0.11
26,2015Q4,-8.98
27,2016Q1,5.62
28,2016Q2,6.89
29,2016Q3,3.08
30,2016Q4,5.09
31,2017Q1,4.37
32,2017Q2,2.48
33,2017Q3,2.47
34,2017Q4,3.17
35,2018Q1,3.1
36,2018Q2,1.15
37,2018Q3,0.94
38,2018Q4,-2.66
39,2019Q1,1.02
40,2019Q2,0.25
41,2019Q3,-0.27
42,2019Q4,-5.09
43,2020Q1,0.11
44,2020Q2,-0.48
45,2020Q3,0.4
46,2020Q4,2.67
47,2021Q1,3.61
48,2021Q2,5.57
49,2021Q3,3.06
50,2021Q4,0.89
51,2022Q1,1.99
52,2022Q2,0.64
