,date,quarter,price,shares_est,market_cap
0,2010-03-31,2010Q1,29.0,53999125.344815984,1565974635000
1,2010-06-30,2010Q2,20.5,53999590.41572803,1106991603522
2,2010-09-30,2010Q3,15.2,53999059.51901116,820785704689
3,2010-12-31,2010Q4,12.6,57708161.697968304,727122837394
4,2011-03-31,2011Q1,8.8,57705287.76731073,507806532352
5,2011-06-30,2011Q2,8.0,57707720.17206249,461661761376
6,2011-09-30,2011Q3,7.7,57704821.99188824,444327129338
7,2011-12-30,2011Q4,4.7,57707843.91013008,271226866378
8,2012-03-30,2012Q1,5.6,57704906.6502083,323147477241
9,2012-06-29,2012Q2,6.0,57708060.5102732,346248363062
10,2012-09-28,2012Q3,4.7,57706350.39783816,271219846870
11,2012-12-28,2012Q4,5.1,62379104.47761194,318133432836
12,2013-03-29,2013Q1,5.5,80687031.79623772,443778674879
13,2013-06-28,2013Q2,7.1,80686009.34349644,572870666339
14,2013-09-30,2013Q3,7.0,80684940.44705498,564794583129
15,2013-12-31,2013Q4,7.5,80689056.60377358,605167924528
16,2014-03-31,2014Q1,10.3,80684189.07905461,831047147514
17,2014-06-30,2014Q2,8.9,80687747.33637747,718120951294
18,2014-09-30,2014Q3,8.7,80683334.58280231,701945010870
19,2014-12-31,2014Q4,8.9,80686836.43923083,718112844309
20,2015-03-31,2015Q1,6.7,80688698.52247721,540614280101
21,2015-06-30,2015Q2,6.2,80688468.15834768,500268502582
22,2015-09-30,2015Q3,4.7,80685969.86817326,379224058380
23,2015-12-31,2015Q4,4.1,84647698.66048947,347055564508
24,2016-03-31,2016Q1,7.0,84647879.7638218,592535158347
25,2016-06-30,2016Q2,9.0,84642362.18047428,761781259624
26,2016-09-30,2016Q3,10.6,84648468.32627879,897273764259
27,2016-12-30,2016Q4,12.25,83186177.98386584,1019030680302
28,2017-03-31,2017Q1,14.4,83184102.50031099,1197851076004
29,2017-06-30,2017Q2,13.1,83183989.59441882,1089710263687
30,2017-09-29,2017Q3,12.65,83187851.51856019,1052326321710
31,2017-12-29,2017Q4,11.25,91502708.05427755,1029405465611
32,2018-03-30,2018Q1,11.55,91503824.9521881,1056869178198
33,2018-06-29,2018Q2,8.67,91500329.30845223,793307855104
34,2018-09-28,2018Q3,7.61,100653417.84148796,765972509774
35,2018-12-28,2018Q4,5.59,100651864.78732692,562643924161
36,2019-03-29,2019Q1,5.3,100648398.18338038,533436510372
37,2019-06-28,2019Q2,4.99,100648435.5903202,502235693596
38,2019-09-30,2019Q3,4.48,100647911.54791155,450902643735
39,2019-12-31,2019Q4,4.49,100651494.2845338,451925209338
40,2020-03-31,2020Q1,2.55,100651731.74027452,256661915938
41,2020-06-30,2020Q2,3.35,102113278.0995674,342079481634
42,2020-09-30,2020Q3,3.88,100647185.21701762,390511078642
43,2020-12-31,2020Q4,7.6,100651819.10914657,764953825230
44,2021-03-31,2021Q1,12.3,100651088.18719336,1238008384702
45,2021-06-30,2021Q2,17.4,100648388.3987776,1751281958139
46,2021-09-30,2021Q3,21.35,100649556.84845848,2148868038715
47,2021-12-31,2021Q4,20.4,102109473.12400211,2083033251730
48,2022-03-31,2022Q1,19.8,102113165.26610644,2021840672269
49,2022-06-30,2022Q2,9.0,102109547.03132068,918985923282
