quarter,s,ln_s
2014Q4,0.19390898607620002,0.012424554034373451
2015Q1,0.133695417612715,0.010127634310259358
2015Q2,0.10912774448805108,0.009789173189559188
2015Q3,0.10317673524020163,0.009325880404340623
2015Q4,0.09258900839949376,0.008715839761089457
2016Q1,0.08353854811388874,0.011115772718708063
2016Q2,0.09319907059853398,0.012153284485601875
2016Q3,0.09003732403461777,0.012966650345339191
2016Q4,0.05262151056297068,0.0104865582510745
2017Q1,0.05498098166969595,0.011201467397537492
2017Q2,0.1293115003966278,0.014394737446670183
2017Q3,0.10443717969341897,0.010543187351281229
2017Q4,0.07133207379158213,0.008643723471960277
2018Q1,0.07276867287337266,0.011944500453932614
2018Q2,0.0859013923842384,0.014792679821729533
2018Q3,0.04729362809375311,0.009078292949215184
2018Q4,0.05290472777371902,0.01077269946526516
2019Q1,0.03374997540934575,0.007744145041304773
2019Q2,0.037209222334244355,0.011321808216466308
2019Q3,0.05039220513804499,0.016783528509742796
2019Q4,0.04960065440913391,0.0167954063553607
2020Q1,0.04201522662226165,0.017205813847385835
2020Q2,0.018778451226029783,0.009013621447680871
2020Q3,0.03258776715246755,0.014554047706907209
2020Q4,0.029857053265117135,0.013228202660791924
2021Q1,0.03179638720491077,0.011505303679445493
2021Q2,0.06127738152185567,0.018018917334624664
2021Q3,0.08083364456712905,0.027673798942103037
2021Q4,0.0921120169324196,0.015762026779814222
2022Q1,0.0554201408144539,0.008076319974411937
2022Q2,0.05522813250099085,0.009472052227433839
2022Q3,0.028085447390762155,0.007555955502114465
