,quarter,price,price_diff,price_diff_perc
1,2015Q1,11.8,-2.1999999999999993,-15.71428571428571
2,2015Q2,10.2,-1.6000000000000014,-13.559322033898317
3,2015Q3,11.7,1.5,14.705882352941178
4,2015Q4,8.8,-2.8999999999999986,-24.786324786324776
5,2016Q1,7.9,-0.9000000000000004,-10.22727272727273
6,2016Q2,8.8,0.9000000000000004,11.392405063291143
7,2016Q3,6.1,-2.700000000000001,-30.68181818181819
8,2016Q4,4.65,-1.4499999999999993,-23.77049180327868
9,2017Q1,5.61,0.96,20.64516129032258
10,2017Q2,8.95,3.339999999999999,59.53654188948304
11,2017Q3,9.42,0.47000000000000064,5.2513966480447
12,2017Q4,7.18,-2.24,-23.7791932059448
13,2018Q1,5.9,-1.2799999999999994,-17.82729805013927
14,2018Q2,6.3,0.39999999999999947,6.7796610169491425
15,2018Q3,5.41,-0.8899999999999997,-14.126984126984123
16,2018Q4,4.41,-1.0,-18.484288354898336
17,2019Q1,4.07,-0.33999999999999986,-7.709750566893421
18,2019Q2,2.77,-1.3000000000000003,-31.941031941031945
19,2019Q3,2.98,0.20999999999999996,7.581227436823103
20,2019Q4,2.9,-0.08000000000000007,-2.684563758389264
21,2020Q1,1.79,-1.1099999999999999,-38.275862068965516
22,2020Q2,2.57,0.7799999999999998,43.5754189944134
23,2020Q3,2.35,-0.21999999999999975,-8.560311284046684
24,2020Q4,2.5,0.1499999999999999,6.382978723404252
25,2021Q1,3.6,1.1,44.00000000000001
26,2021Q2,3.1,-0.5,-13.88888888888889
27,2021Q3,4.14,1.0399999999999996,33.54838709677418
28,2021Q4,8.32,4.180000000000001,100.96618357487925
29,2022Q1,7.38,-0.9400000000000004,-11.298076923076929
30,2022Q2,3.79,-3.59,-48.6449864498645
