,Quý,Doanh thu thuần(MilVND),Lợi nhuận gộp(MilVND),LN thuần từ HĐKD (MilVND),LNST thu nhập DN(MilVND),LNST của CĐ cty mẹ (MilVND),Tài sản ngắn hạn(MilVND),Tổng tài sản (MilVND),Nợ phải trả(MilVND),Nợ ngắn hạn(MilVND),Vốn chủ sở hữu(MilVND),Lợi ích của CĐ thiểu số(MilVND),EPS của 4 quý gần nhất(VND),BVPS cơ bản(VND),P/E cơ bản(Times),ROS(%),ROEA(%),ROAA(%)
0,2006Q4,85727.0,12662.0,2798.0,2140.0,2140.0,116251.0,135176.0,90993.0,39244.0,44183.0,0.0,612.0,12624.0,31.4,2.5,9.69,3.17
1,2007Q1,78068.0,10574.0,1600.0,1157.0,1157.0,115099.0,135342.0,88432.0,36327.0,46910.0,0.0,942.0,13327.0,49.26,1.48,2.52,0.85
2,2007Q2,89980.0,11120.0,1821.0,1313.0,1313.0,116917.0,139073.0,95110.0,42425.0,43963.0,0.0,1317.0,12483.0,22.77,1.46,2.89,0.96
3,2007Q3,97776.0,12556.0,1813.0,1345.0,1345.0,114724.0,140594.0,95727.0,42660.0,44867.0,0.0,1702.0,12745.0,21.51,1.38,3.03,0.96
4,2007Q4,87346.0,10842.0,1489.0,2823.0,2823.0,110115.0,153773.0,107711.0,54567.0,46062.0,0.0,1897.0,13091.0,20.62,3.23,6.21,1.92
5,2008Q1,77106.0,13019.0,1983.0,2053.0,2053.0,106882.0,197201.0,95988.0,54780.0,101214.0,0.0,2153.0,14426.0,8.73,2.66,2.79,1.17
6,2008Q2,74607.0,11769.0,2096.0,2173.0,2173.0,106129.0,211549.0,111294.0,52332.0,100255.0,0.0,2001.0,14291.0,5.1,2.91,2.16,1.06
7,2008Q3,81671.0,9703.0,837.0,2158.0,2158.0,113138.0,221680.0,119332.0,47621.0,102348.0,0.0,1805.0,14592.0,7.26,2.64,2.13,1.0
8,2008Q4,58941.0,6946.0,-775.0,24.0,24.0,90461.0,221825.0,119443.0,63059.0,102382.0,0.0,1063.0,14598.0,8.28,0.04,0.02,0.01
9,2009Q1,47088.0,5735.0,819.0,1318.0,1318.0,99087.0,232661.0,130784.0,65504.0,101877.0,0.0,829.0,14527.0,8.45,2.8,1.3,0.58
10,2009Q2,92021.0,8282.0,-162.0,1023.0,1023.0,106218.0,243943.0,145581.0,76251.0,98361.0,0.0,646.0,14027.0,17.49,1.11,1.02,0.43
11,2009Q3,79867.0,7635.0,-159.0,972.0,972.0,94921.0,237300.0,137973.0,79977.0,99327.0,0.0,477.0,14166.0,25.81,1.22,0.98,0.4
12,2009Q4,77568.0,8229.0,-4569.0,-3318.0,-3318.0,94282.0,248284.0,151432.0,101666.0,96853.0,0.0,-1.0,13814.0,-11576.61,-4.28,-3.38,-1.37
13,2010Q1,70884.0,8452.0,-1077.0,0.0,0.0,68632.0,227276.0,130488.0,78192.0,96788.0,0.0,-189.0,13806.0,-52.9,0.0,0.0,0.0
14,2010Q2,91288.0,10806.0,-942.0,900.0,900.0,94500.0,255795.0,157115.0,114705.0,98680.0,0.0,-207.0,14078.0,-55.66,0.99,0.92,0.37
15,2010Q3,96299.0,9486.0,-1699.0,428.0,428.0,76177.0,240262.0,141078.0,107145.0,99183.0,0.0,-284.0,14151.0,-37.62,0.44,0.43,0.17
16,2010Q4,92880.0,10250.0,-2177.0,1201.0,1201.0,83653.0,251851.0,151443.0,117484.0,100408.0,0.0,361.0,14328.0,25.19,1.29,1.2,0.49
17,2011Q1,110542.0,14510.0,454.0,1489.0,1489.0,129687.0,305205.0,203157.0,173698.0,102048.0,0.0,574.0,14563.0,12.02,1.35,1.47,0.53
18,2011Q2,180560.0,30911.0,6297.0,5687.0,5687.0,168033.0,342656.0,237263.0,207804.0,105393.0,0.0,1258.0,15056.0,3.26,3.15,5.48,1.76
19,2011Q3,108447.0,17904.0,-1168.0,228.0,228.0,154180.0,329476.0,223938.0,199456.0,105538.0,0.0,1229.0,15077.0,3.5,0.21,0.22,0.07
20,2011Q4,85419.0,10953.0,-783.0,544.0,544.0,127656.0,302854.0,196772.0,196772.0,106082.0,0.0,1135.0,15155.0,2.47,0.64,0.51,0.17
21,2012Q1,105249.0,16398.0,759.0,1114.0,1114.0,169219.0,202423.0,99122.0,99054.0,103302.0,,1082.0,14757.0,3.42,1.06,1.06,0.44
22,2012Q2,154347.0,23568.0,3059.0,2869.0,2869.0,171442.0,204732.0,98659.0,98622.0,106073.0,,679.0,15153.0,5.89,1.86,2.74,1.41
23,2012Q3,117577.0,16352.0,119.0,445.0,445.0,166523.0,199455.0,93043.0,92953.0,106413.0,,710.0,15202.0,4.22,0.38,0.42,0.22
24,2012Q4,127414.0,17475.0,-3056.0,219.0,219.0,162546.0,195351.0,88621.0,88621.0,106730.0,,664.0,15247.0,5.12,0.17,0.21,0.11
25,2013Q1,122696.0,19865.0,1122.0,1253.0,1253.0,173380.0,206057.0,100588.0,100588.0,105468.0,,684.0,15067.0,4.53,1.02,1.18,0.62
26,2013Q2,156330.0,24157.0,3206.0,2419.0,2419.0,166554.0,198975.0,91088.0,91088.0,107887.0,,619.0,15412.0,5.33,1.55,2.27,1.19
27,2013Q3,127364.0,18402.0,884.0,819.0,819.0,148369.0,180718.0,72012.0,71957.0,108706.0,,673.0,15529.0,5.05,0.64,0.76,0.43
28,2013Q4,128938.0,20340.0,-701.0,1070.0,1070.0,154466.0,186700.0,76924.0,76924.0,109776.0,,794.0,15682.0,8.06,0.83,0.98,0.58
29,2014Q1,143356.0,19520.0,408.0,1740.0,1740.0,154218.0,186814.0,78710.0,78710.0,108104.0,,864.0,15443.0,10.88,1.21,1.6,0.93
30,2014Q2,160952.0,22393.0,1367.0,1571.0,1571.0,163531.0,185512.0,75837.0,75728.0,109675.0,,743.0,15668.0,11.44,0.98,1.44,0.84
31,2014Q3,178233.0,22898.0,1336.0,1846.0,1846.0,164958.0,186831.0,75310.0,75255.0,111521.0,,890.0,15932.0,10.34,1.04,1.67,0.99
32,2014Q4,139741.0,21727.0,637.0,1218.0,1218.0,151920.0,173697.0,60958.0,60958.0,112739.0,,911.0,16106.0,9.88,0.87,1.09,0.68
33,2015Q1,137830.0,18172.0,153.0,2156.0,2156.0,151169.0,172857.0,61515.0,61515.0,111342.0,,970.0,15906.0,9.79,1.56,1.92,1.24
34,2015Q2,148559.0,17622.0,882.0,1494.0,1494.0,170086.0,191686.0,78850.0,78850.0,112836.0,,959.0,16119.0,9.38,1.01,1.33,0.82
35,2015Q3,149836.0,18672.0,-910.0,-614.0,-614.0,152576.0,174100.0,61906.0,61906.0,112194.0,,608.0,16028.0,15.14,-0.41,-0.55,-0.34
36,2015Q4,129528.0,17504.0,-3148.0,314.0,314.0,136350.0,158750.0,46242.0,46242.0,112508.0,,479.0,16073.0,21.93,0.24,0.28,0.19
37,2016Q1,111021.0,16341.0,603.0,668.0,668.0,141805.0,164118.0,54182.0,54182.0,109936.0,,266.0,15705.0,25.55,0.6,0.6,0.41
