,timestamp,delta_volume,date,note
0,1324314000,1710723,2011-12-20,"Niêm yết cổ phiếu bổ sung - 1,710,723 CP"
1,1324314000,1710723,2011-12-20,"Giao dịch bổ sung - 1,710,723 CP"
2,1414602000,7000000,2014-10-30,"Niêm yết cổ phiếu bổ sung - 7,000,000 CP"
3,1415293200,3000000,2014-11-07,"Giao dịch bổ sung - 3,000,000 CP"
4,1425402000,3000000,2015-03-04,"Niêm yết cổ phiếu bổ sung - 3,000,000 CP"
5,1426093200,3000000,2015-03-12,"Giao dịch bổ sung - 3,000,000 CP"
6,1443373200,4000000,2015-09-28,"Giao dịch bổ sung - 4,000,000 CP"
7,1447693200,18000000,2015-11-17,"Niêm yết cổ phiếu bổ sung - 18,000,000 CP"
8,1449766800,18000000,2015-12-11,"Giao dịch bổ sung - 18,000,000 CP"
9,1474822800,6478780,2016-09-26,"Niêm yết cổ phiếu bổ sung - 6,478,780 CP"
10,1475427600,6478780,2016-10-03,"Giao dịch bổ sung - 6,478,780 CP"
11,1508086800,3042903,2017-10-16,"Niêm yết cổ phiếu bổ sung - 3,042,903 CP"
12,1508864400,3042903,2017-10-25,"Giao dịch bổ sung - 3,042,903 CP"
13,1531155600,3194931,2018-07-10,"Niêm yết cổ phiếu bổ sung - 3,194,931 CP"
14,1531846800,3194931,2018-07-18,"Giao dịch bổ sung - 3,194,931 CP"
15,1555002000,17960000,2019-04-12,"Niêm yết cổ phiếu bổ sung - 17,960,000 CP"
16,1562605200,1700844,2019-07-09,"Niêm yết cổ phiếu bổ sung - 1,700,844 CP"
17,1563382800,1700844,2019-07-18,"Giao dịch bổ sung - 1,700,844 CP"
18,1570122000,17960000,2019-10-04,"Giao dịch bổ sung - 17,960,000 CP"
19,1607446800,4337746,2020-12-09,"Niêm yết cổ phiếu bổ sung - 4,337,746 CP"
20,1608483600,4337746,2020-12-21,"Giao dịch bổ sung - 4,337,746 CP"
21,1628442000,9109780,2021-08-09,"Niêm yết cổ phiếu bổ sung - 9,109,780 CP"
22,1629392400,9109780,2021-08-20,"Giao dịch bổ sung - 9,109,780 CP"
23,1644426000,49652206,2022-02-10,"Niêm yết cổ phiếu bổ sung - 49,652,206 CP"
24,1645117200,49652206,2022-02-18,"Giao dịch bổ sung - 49,652,206 CP"
25,1665939600,11988536,2022-10-17,"Niêm yết cổ phiếu bổ sung - 11,988,536 CP"
26,1666630800,11988536,2022-10-25,"Giao dịch bổ sung - 11,988,536 CP"
