,quarter,roa
0,2006Q4,2.53
1,2007Q1,3.59
2,2007Q2,2.73
3,2007Q3,2.6
4,2007Q4,0.28
5,2008Q1,3.6
6,2008Q2,1.5
7,2008Q3,2.1
8,2008Q4,-5.27
9,2009Q1,0.84
10,2009Q2,1.02
11,2009Q3,1.48
12,2009Q4,1.89
13,2010Q1,2.12
14,2010Q2,1.98
15,2010Q3,1.48
16,2010Q4,1.23
17,2011Q1,2.5
18,2011Q2,2.36
19,2011Q3,2.57
20,2011Q4,1.33
21,2012Q1,3.28
22,2012Q2,2.19
23,2012Q3,2.61
24,2012Q4,2.85
25,2013Q1,3.11
26,2013Q2,0.26
27,2013Q3,1.39
28,2013Q4,1.18
29,2014Q1,1.22
30,2014Q2,1.59
31,2014Q3,1.41
32,2014Q4,1.62
33,2015Q1,1.6
34,2015Q2,1.8
35,2015Q3,1.8
36,2015Q4,0.98
37,2016Q1,2.46
38,2016Q2,3.13
39,2016Q3,3.05
40,2016Q4,2.15
41,2017Q1,2.43
42,2017Q2,1.78
43,2017Q3,2.81
44,2017Q4,0.97
45,2018Q1,1.92
46,2018Q2,3.6
47,2018Q3,1.93
48,2018Q4,1.81
49,2019Q1,2.03
50,2019Q2,2.14
51,2019Q3,1.55
52,2019Q4,1.58
53,2020Q1,1.09
54,2020Q2,1.25
55,2020Q3,1.87
56,2020Q4,0.81
57,2021Q1,1.2
58,2021Q2,1.2
59,2021Q3,-0.32
60,2021Q4,1.87
61,2022Q1,0.11
62,2022Q2,0.35
