,date,quarter,price,shares_est,market_cap
0,2006-12-29,2006Q4,47.2,3499929.478138223,165196671368
1,2007-03-30,2007Q1,62.0,3499890.821748308,216993230948
2,2007-06-29,2007Q2,49.5,3500000.0,173250000000
3,2007-09-28,2007Q3,67.0,3499936.3300649435,234495734114
4,2007-12-28,2007Q4,69.5,3499936.28138142,243245571556
5,2008-03-31,2008Q1,19.3,7000217.643644806,135104200522
6,2008-06-30,2008Q2,12.5,7000149.342891279,87501866786
7,2008-09-30,2008Q3,15.2,7000000.0,106400000000
8,2008-12-31,2008Q4,12.1,6999921.135646688,84699045741
9,2009-03-31,2009Q1,8.9,7000076.69299793,62300682568
10,2009-06-30,2009Q2,13.0,8400329.188002925,109204279444
11,2009-09-30,2009Q3,14.0,8399749.82130093,117596497498
12,2009-12-31,2009Q4,11.8,8400310.853984976,99123668077
13,2010-03-31,2010Q1,10.8,8400151.476899773,90721635951
14,2010-06-30,2010Q2,12.4,8399825.403753819,104157835007
15,2010-09-30,2010Q3,10.0,8400000.0,84000000000
16,2010-12-31,2010Q4,8.9,8399849.271478815,74758658516
17,2011-03-31,2011Q1,7.5,8399680.893498205,62997606701
18,2011-06-30,2011Q2,5.9,8400386.03558241,49562277610
19,2011-09-30,2011Q3,5.9,8399983.783345496,49559904322
20,2011-12-30,2011Q4,5.4,8399663.01600674,45358180286
21,2012-03-30,2012Q1,6.7,8400290.885585003,56281948933
22,2012-06-29,2012Q2,7.8,8400199.434934353,65521555592
23,2012-09-28,2012Q3,7.9,8400304.535983332,66362405834
24,2012-12-28,2012Q4,7.9,8399953.717988275,66359634372
25,2013-03-29,2013Q1,8.2,8399733.412322275,68877813981
26,2013-06-28,2013Q2,8.5,8400165.388663359,71401405804
27,2013-09-30,2013Q3,7.0,9659981.53897793,67619870773
28,2013-12-31,2013Q4,7.9,9660058.977719529,76314465924
29,2014-03-31,2014Q1,9.6,9660297.40965782,92738855133
30,2014-06-30,2014Q2,8.0,10816801.264044944,86534410112
31,2014-09-30,2014Q3,8.1,10817198.808003403,87619310345
32,2014-12-31,2014Q4,8.2,10817109.394890944,88700297038
33,2015-03-31,2015Q1,8.5,10817437.576749898,91948219402
34,2015-06-30,2015Q2,8.5,10817345.487998664,91947436648
35,2015-09-30,2015Q3,9.0,10817000.80192462,97353007217
36,2015-12-31,2015Q4,10.0,10817367.27516329,108173672752
37,2016-03-31,2016Q1,10.9,10817280.22849889,117908354491
38,2016-06-30,2016Q2,11.0,10817436.831322558,118991805145
39,2016-09-30,2016Q3,13.35,10817037.894127855,144407455887
40,2016-12-30,2016Q4,12.9,10817555.685814772,139546468347
41,2017-03-31,2017Q1,11.35,10817414.758973649,122777657514
42,2017-06-30,2017Q2,12.5,15359936.65874901,191999208234
43,2017-09-29,2017Q3,14.0,15360427.966416525,215045991530
44,2017-12-29,2017Q4,14.4,15360538.7695668,221191758282
45,2018-03-30,2018Q1,13.5,15359983.168525144,207359772775
46,2018-06-29,2018Q2,12.3,15360433.190970104,188933328249
47,2018-09-28,2018Q3,12.4,15360629.462334257,190471805333
48,2018-12-28,2018Q4,12.0,15360301.366004787,184323616392
49,2019-03-29,2019Q1,12.8,15360769.387616394,196617848161
50,2019-06-28,2019Q2,12.4,15361023.562959628,190476692181
51,2019-09-30,2019Q3,11.9,15360774.119006354,182793212016
52,2019-12-31,2019Q4,11.4,15360514.1317117,175109861102
53,2020-03-31,2020Q1,10.0,15360724.1402517,153607241403
54,2020-06-30,2020Q2,11.0,15359959.260875892,168959551870
55,2020-09-30,2020Q3,10.2,15360213.93345836,156674182121
56,2020-12-31,2020Q4,11.4,15360381.86157518,175108353222
57,2021-03-31,2021Q1,12.75,15360772.088087026,195849844123
58,2021-06-30,2021Q2,12.3,15360524.814603535,188934455220
59,2021-09-30,2021Q3,12.3,15360254.035459116,188931124636
60,2021-12-31,2021Q4,11.9,23039853.13241031,274174252276
61,2022-03-31,2022Q1,13.5,23041463.042150278,311059751069
62,2022-06-30,2022Q2,10.95,23040653.52458388,252295156094
