,quarter,roa
0,2007Q2,2.18
1,2007Q3,5.26
2,2007Q4,7.66
3,2008Q1,3.55
4,2008Q2,6.06
5,2008Q3,11.58
6,2008Q4,7.8
7,2009Q1,4.54
8,2009Q2,3.18
9,2009Q3,7.12
10,2009Q4,9.2
11,2010Q1,2.69
12,2010Q2,7.43
13,2010Q3,8.62
14,2010Q4,7.4
15,2011Q1,6.54
16,2011Q2,9.15
17,2011Q3,16.45
18,2011Q4,10.23
19,2012Q1,3.56
20,2012Q2,3.8
21,2012Q3,9.17
22,2012Q4,8.33
23,2013Q1,2.98
24,2013Q2,2.61
25,2013Q3,3.0
26,2013Q4,4.16
27,2014Q1,2.27
28,2014Q2,1.45
29,2014Q3,1.99
30,2014Q4,2.55
31,2015Q1,1.05
32,2015Q2,0.09
33,2015Q3,0.65
34,2015Q4,1.72
35,2016Q1,0.52
36,2016Q2,0.73
37,2016Q3,1.11
38,2016Q4,2.01
39,2017Q1,1.97
40,2017Q2,1.5
41,2017Q3,1.63
42,2017Q4,2.97
43,2018Q1,0.63
44,2018Q2,1.92
45,2018Q3,0.42
46,2018Q4,3.52
47,2019Q1,0.21
48,2019Q2,1.44
49,2019Q3,0.41
50,2019Q4,2.16
51,2020Q1,1.05
52,2020Q2,0.88
53,2020Q3,0.45
54,2020Q4,2.4
55,2021Q1,1.19
56,2021Q2,0.18
57,2021Q3,1.65
58,2021Q4,1.52
59,2022Q1,0.26
60,2022Q2,1.49
61,2022Q3,0.61
