,Quý,Doanh thu thuần(MilVND),Lợi nhuận gộp(MilVND),LN thuần từ HĐKD (MilVND),LNST thu nhập DN(MilVND),LNST của CĐ cty mẹ (MilVND),Tài sản ngắn hạn(MilVND),Tổng tài sản (MilVND),Nợ phải trả(MilVND),Nợ ngắn hạn(MilVND),Vốn chủ sở hữu(MilVND),Lợi ích của CĐ thiểu số(MilVND),EPS của 4 quý gần nhất(VND),BVPS cơ bản(VND),P/E cơ bản(Times),ROS(%),ROEA(%),ROAA(%)
0,2014Q4,28840.0,3477.0,-4293.0,-2913.0,-2913.0,,,,,,,0.0,0.0,0.0,-10.1,0.0,0.0
1,2015Q1,24396.0,5561.0,411.0,371.0,30.0,,,,,,,0.0,0.0,0.0,1.52,0.0,0.0
2,2015Q2,27775.0,5375.0,260.0,229.0,-5.0,,,,,,,0.0,0.0,0.0,0.82,0.0,0.0
3,2015Q3,31249.0,7203.0,786.0,797.0,383.0,,,,,,,-102.0,0.0,-135.97,2.55,0.0,0.0
4,2015Q4,24291.0,7720.0,4844.0,6326.0,6069.0,64554.0,388083.0,137469.0,36279.0,250614.0,0.0,264.0,10228.0,37.83,26.04,4.84,3.13
5,2016Q1,24640.0,8898.0,3802.0,3017.0,2741.0,64627.0,392570.0,135078.0,29267.0,257493.0,,375.0,10509.0,28.0,12.24,1.07,0.7
6,2016Q2,26511.0,8448.0,2788.0,2257.0,1941.0,59387.0,390864.0,135124.0,31870.0,255740.0,,454.0,10438.0,24.21,8.52,0.76,0.5
7,2016Q3,32361.0,8837.0,2944.0,2455.0,2177.0,65459.0,392652.0,134741.0,35113.0,257912.0,,528.0,10526.0,28.43,7.59,0.85,0.56
8,2016Q4,19578.0,5139.0,646.0,746.0,840.0,56614.0,383944.0,124956.0,26807.0,258987.0,,314.0,10582.0,47.71,3.81,0.33,0.22
9,2017Q1,26645.0,5985.0,560.0,550.0,495.0,50711.0,377104.0,118399.0,22926.0,258705.0,,223.0,10571.0,94.29,2.07,0.19,0.13
10,2017Q2,28020.0,7536.0,1842.0,1480.0,1387.0,34862.0,358112.0,104632.0,9169.0,253480.0,,200.0,10357.0,234.86,5.28,0.54,0.38
11,2017Q3,34222.0,10368.0,3791.0,3071.0,2935.0,46701.0,365533.0,108982.0,13519.0,256551.0,,231.0,10483.0,80.91,8.97,1.15,0.81
12,2017Q4,34991.0,9899.0,3905.0,3111.0,2840.0,51773.0,366962.0,107448.0,13060.0,259514.0,,313.0,10604.0,57.54,8.89,1.1,0.78
13,2018Q1,35225.0,11764.0,2862.0,2298.0,2152.0,55539.0,373667.0,111965.0,19577.0,261702.0,,381.0,10693.0,47.29,6.52,0.83,0.58
14,2018Q2,40196.0,11672.0,4398.0,3504.0,3421.0,47467.0,370178.0,112789.0,20400.0,257389.0,,464.0,10517.0,53.7,8.72,1.32,0.92
15,2018Q3,46114.0,17303.0,7407.0,5884.0,5750.0,61341.0,381071.0,117998.0,30601.0,263073.0,,579.0,10758.0,60.13,12.76,2.21,1.53
16,2018Q4,37969.0,13340.0,4709.0,3153.0,2926.0,62417.0,377503.0,111276.0,29079.0,266226.0,,582.0,10887.0,30.56,8.3,1.11,0.77
17,2019Q1,33344.0,13209.0,5394.0,4336.0,4293.0,64682.0,378072.0,107970.0,25773.0,270102.0,,670.0,11045.0,23.88,13.0,1.6,1.13
18,2019Q2,38969.0,14667.0,6999.0,5792.0,5575.0,58104.0,374273.0,111096.0,28899.0,263178.0,,758.0,10762.0,20.58,14.86,2.09,1.48
19,2019Q3,42972.0,17548.0,8310.0,6752.0,6644.0,66084.0,379415.0,109583.0,31886.0,269832.0,,795.0,11034.0,39.63,15.71,2.49,1.76
20,2019Q4,43302.0,19610.0,9659.0,6913.0,6883.0,48149.0,360480.0,83653.0,29864.0,276828.0,,957.0,11321.0,26.13,15.96,2.52,1.86
21,2020Q1,40268.0,16914.0,8465.0,6811.0,6736.0,56120.0,364192.0,83993.0,30204.0,280199.0,,1057.0,11458.0,13.06,16.91,2.42,1.86
22,2020Q2,25271.0,8655.0,5136.0,4243.0,4187.0,49255.0,353028.0,69338.0,21550.0,283690.0,,1000.0,11601.0,11.4,16.79,1.49,1.17
23,2020Q3,41069.0,14805.0,7912.0,7389.0,7155.0,27212.0,326183.0,51173.0,31190.0,275010.0,,1021.0,11246.0,12.64,17.99,2.56,2.11
24,2020Q4,31028.0,13711.0,6549.0,5992.0,5955.0,26116.0,323060.0,42058.0,24677.0,281002.0,,983.0,11491.0,12.82,19.31,2.14,1.83
25,2021Q1,50639.0,19923.0,12287.0,9884.0,9829.0,52420.0,343995.0,54885.0,35572.0,289111.0,,1109.0,11823.0,12.44,19.52,3.45,2.95
26,2021Q2,57446.0,28103.0,19171.0,13929.0,13856.0,48833.0,335611.0,38810.0,31678.0,296801.0,,1505.0,12137.0,21.8,24.25,4.73,4.08
27,2021Q3,55151.0,22926.0,14607.0,11218.0,11096.0,57298.0,340366.0,44936.0,39864.0,295429.0,,1666.0,12081.0,18.01,20.34,3.75,3.28
28,2021Q4,31707.0,11538.0,7474.0,5863.0,5692.0,47408.0,325811.0,24518.0,20167.0,301292.0,,1655.0,12321.0,16.19,18.49,1.91,1.71
29,2022Q1,32132.0,11290.0,6525.0,5195.0,5250.0,46368.0,321744.0,16822.0,13006.0,304922.0,,1468.0,12469.0,16.62,16.17,1.73,1.62
30,2022Q2,38481.0,10300.0,4967.0,3948.0,3769.0,45524.0,322579.0,48477.0,45106.0,274103.0,,1055.0,11209.0,16.49,10.26,1.3,1.17
