,quarter,owner_equity,bvps,shares_est,shares_est_diff,shares_est_diff_perc
0,2010Q1,41388.0,21802.0,1898357.9488120356,,
1,2010Q2,43201.0,22757.0,1898360.9438853979,2.9950733622536063,0.00015777154349391292
2,2010Q3,43779.0,23062.0,1898317.5787008933,-43.365184504538774,-0.002284400934337635
3,2010Q4,48605.0,16202.0,2999938.279224787,1101620.7005238936,36.72144550949105
4,2011Q1,53078.0,17693.0,2999943.480472503,5.201247716322541,0.00017337819029521594
5,2011Q2,50674.0,16891.0,3000059.2031259253,115.722653422039,0.003857345658427716
6,2011Q3,54465.0,18155.0,3000000.0,-59.20312592526898,-0.001973437530842299
7,2011Q4,56462.0,18821.0,2999946.867860369,-53.13213963108137,-0.0017711026885278284
8,2012Q1,61117.0,20372.0,3000049.0869821324,102.21912176348269,0.00340724830827048
9,2012Q2,59401.0,19800.0,3000050.505050505,1.418068372644484,4.726814999471521e-05
10,2012Q3,64207.0,21402.0,3000046.724605177,-3.7804453279823065,-0.00012601288163202972
11,2012Q4,64266.0,21422.0,3000000.0,-46.724605177063495,-0.0015574868392354499
12,2013Q1,66052.0,22017.0,3000045.419448608,45.41944860806689,0.0015139586992124518
13,2013Q2,70446.0,23482.0,3000000.0,-45.41944860806689,-0.0015139816202688963
14,2013Q3,75961.0,25320.0,3000039.494470774,39.49447077419609,0.0013164650281100104
15,2013Q4,82570.0,27523.0,3000036.3332485557,-3.1612222185358405,-0.00010537279777251052
16,2014Q1,71452.0,23818.0,2999916.029893358,-120.30335519788787,-0.004010224086244323
17,2014Q2,76223.0,25408.0,2999960.6423173803,44.6124240225181,0.0014871003103579495
18,2014Q3,81792.0,27264.0,3000000.0,39.35768261970952,0.0013119227539903173
19,2014Q4,87038.0,29013.0,2999965.5326922415,-34.46730775851756,-0.001148923458716733
20,2015Q1,93725.0,31242.0,2999967.991805902,2.459113660734147,8.197132994255131e-05
21,2015Q2,83707.0,27903.0,2999928.3231193777,-39.66868652449921,-0.0013223211441015703
22,2015Q3,89214.0,29738.0,3000000.0,71.67688062228262,0.0023892293540760876
23,2015Q4,95134.0,31711.0,3000031.5347986505,31.534798650536686,0.0010511489057615246
24,2016Q1,102651.0,34217.0,3000000.0,-31.534798650536686,-0.0010511599550178895
25,2016Q2,86962.0,28987.0,3000034.4982233415,34.49822334153578,0.0011499275545653247
26,2016Q3,94083.0,31361.0,3000000.0,-34.49822334153578,-0.0011499407780511926
27,2016Q4,98206.0,32735.0,3000030.5483427523,30.5483427522704,0.0010182677229452087
28,2017Q1,103031.0,34344.0,2999970.882832518,-59.66551023442298,-0.00198886964456428
29,2017Q2,104207.0,34736.0,2999971.211423307,0.32859078934416175,1.0953131419826693e-05
30,2017Q3,97235.0,12965.0,7499807.173158504,4499835.961735196,59.99935542129564
31,2017Q4,104449.0,13927.0,7499748.68959575,-58.48356275446713,-0.0007798069665400949
32,2018Q1,111035.0,14805.0,7499831.138129011,82.44853326119483,0.001099338528330697
33,2018Q2,98160.0,13088.0,7500000.0,168.86187098920345,0.0022514916131893795
34,2018Q3,104726.0,13964.0,7499713.549126325,-286.45087367482483,-0.003819490861863581
35,2018Q4,111695.0,14893.0,7499832.135902773,118.5867764474824,0.001581192409357944
36,2019Q1,119252.0,15900.0,7500125.786163522,293.650260749273,0.003915271145065442
37,2019Q2,112349.0,14980.0,7499933.244325767,-192.54183775465935,-0.0025672473538391953
38,2019Q3,118792.0,15839.0,7499968.4323505275,35.188024760223925,0.0004691756382392642
39,2019Q4,125475.0,16730.0,7500000.0,31.567649472504854,0.0004209019929667314
40,2020Q1,131962.0,17595.0,7499971.582836033,-28.41716396715492,-0.00037889695518565256
41,2020Q2,120100.0,16013.0,7500156.123149941,184.54031390789896,0.002460486300255775
42,2020Q3,127693.0,17026.0,7499882.532597205,-273.59055273607373,-0.0036479311715476893
43,2020Q4,133483.0,17798.0,7499887.627823351,5.0952261462807655,6.793736651971043e-05
44,2021Q1,140094.0,18679.0,7500080.304084801,192.67626145016402,0.0025689893126241052
45,2021Q2,128183.0,17091.0,7500029.255163536,-51.04892126470804,-0.0006806496285272814
46,2021Q3,134612.0,17948.0,7500111.43302875,82.17786521371454,0.0010956885900631063
47,2021Q4,142216.0,18962.0,7500052.737053053,-58.69597569666803,-0.0007826075063004297
48,2022Q1,149830.0,19977.0,7500125.143915503,72.40686244983226,0.0009654087239940592
49,2022Q2,137650.0,18353.0,7500136.217512123,11.073596620000899,0.00014764527335043697
