,quarter,roa
0,2019Q3,0.0
1,2019Q4,3.3
2,2020Q3,3.39
3,2020Q4,0.81
4,2021Q1,0.14
5,2021Q2,0.45
6,2021Q3,0.66
7,2021Q4,1.76
8,2022Q1,0.15
9,2022Q2,0.44
