,quarter,roa
0,2009Q4,2.32
1,2010Q3,4.35
2,2010Q4,1.12
3,2011Q1,1.87
4,2011Q2,2.2
5,2011Q3,0.74
6,2011Q4,2.0
7,2012Q1,1.56
8,2012Q2,1.19
9,2012Q3,0.04
10,2012Q4,0.31
11,2013Q1,0.04
12,2013Q2,0.03
13,2013Q3,0.07
14,2013Q4,0.03
15,2014Q1,0.05
16,2014Q2,-1.32
17,2014Q3,-1.35
18,2014Q4,-18.68
19,2015Q1,0.06
20,2015Q2,0.06
21,2015Q3,0.06
22,2015Q4,0.28
23,2016Q1,0.06
24,2016Q2,0.09
25,2016Q3,0.04
26,2016Q4,0.16
27,2017Q1,0.21
28,2017Q2,0.07
29,2017Q3,0.04
30,2017Q4,5.12
31,2018Q1,0.1
32,2018Q2,0.12
33,2018Q3,0.03
34,2018Q4,0.08
35,2019Q1,0.03
36,2019Q2,0.03
37,2019Q3,0.02
38,2019Q4,0.28
39,2020Q1,0.02
40,2020Q2,-2.02
41,2020Q3,-1.39
42,2020Q4,2.88
43,2021Q1,0.01
44,2021Q2,-1.92
45,2021Q3,-1.68
