,quarter,roa
0,2010Q1,0.06
1,2010Q2,0.07
2,2010Q3,0.08
3,2010Q4,6.14
4,2011Q1,4.7
5,2011Q2,0.0
6,2011Q3,-3.56
7,2011Q4,-34.64
8,2012Q1,-34.49
9,2012Q2,-26.55
10,2012Q3,-27.87
11,2012Q4,0.46
12,2013Q1,0.67
13,2013Q2,-4.06
14,2013Q3,-1.76
15,2013Q4,3.97
16,2014Q1,3.83
17,2014Q2,3.89
18,2014Q3,2.57
19,2014Q4,5.89
20,2015Q1,6.03
21,2015Q2,4.53
22,2015Q3,4.51
23,2015Q4,17.78
24,2016Q1,16.54
25,2016Q2,17.59
26,2016Q3,16.92
27,2016Q4,0.08
28,2017Q1,-0.06
29,2017Q2,3.05
30,2017Q3,3.2
31,2017Q4,5.57
32,2018Q1,5.73
33,2018Q2,4.31
34,2018Q3,6.92
35,2018Q4,7.67
36,2019Q1,6.76
37,2019Q2,5.87
38,2019Q3,4.42
39,2019Q4,7.89
40,2020Q1,7.78
41,2020Q2,0.48
42,2020Q3,1.45
43,2020Q4,3.92
44,2021Q1,2.1
45,2021Q2,5.21
46,2021Q3,6.55
47,2021Q4,18.45
48,2022Q1,4.87
49,2022Q2,-3.95
