,quarter,roa
0,2004Q4,5.93
1,2005Q1,4.88
2,2005Q2,6.14
3,2005Q3,3.53
4,2005Q4,3.33
5,2006Q1,2.49
6,2006Q2,4.86
7,2006Q3,2.93
8,2006Q4,2.87
9,2007Q1,2.57
10,2007Q2,2.99
11,2007Q3,1.77
12,2007Q4,2.02
13,2008Q1,1.75
14,2008Q2,3.33
15,2008Q3,4.96
16,2008Q4,2.71
17,2009Q1,1.33
18,2009Q2,2.01
19,2009Q3,4.14
20,2009Q4,3.04
21,2010Q1,1.77
22,2010Q2,1.86
23,2010Q3,3.17
24,2010Q4,0.86
25,2011Q1,1.23
26,2011Q2,1.44
27,2011Q3,2.26
28,2011Q4,2.4
29,2012Q1,3.2
30,2012Q2,4.29
31,2012Q3,2.16
32,2012Q4,2.16
33,2013Q1,3.45
34,2013Q2,2.24
35,2013Q3,3.32
36,2013Q4,3.07
37,2014Q1,3.57
38,2014Q2,3.45
39,2014Q3,3.7
40,2014Q4,5.11
41,2015Q1,4.07
42,2015Q2,3.37
43,2015Q3,3.73
44,2015Q4,2.21
45,2016Q1,2.67
46,2016Q2,2.48
47,2016Q3,2.21
48,2016Q4,2.46
49,2017Q1,2.51
50,2017Q2,3.08
51,2017Q3,1.53
52,2017Q4,1.16
53,2018Q1,2.2
54,2018Q2,1.2
55,2018Q3,2.37
56,2018Q4,1.71
57,2019Q1,1.73
58,2019Q2,1.41
59,2019Q3,1.69
60,2019Q4,1.92
61,2020Q1,1.69
62,2020Q2,2.36
63,2020Q3,2.15
64,2020Q4,2.41
65,2021Q1,2.45
66,2021Q2,1.79
67,2021Q3,3.11
68,2021Q4,5.39
69,2022Q1,4.24
70,2022Q2,2.86
