,date,quarter,price,shares_est,lev,market_cap
0,2005-03-31,2005Q1,34.4,3788098.7922377526,0.3742546472287082,130310598453
1,2005-06-30,2005Q2,31.0,3305791.7967488426,0.3496240564479079,102479545699
2,2005-09-30,2005Q3,35.7,4292661.269260904,0.27816814567888,153248007313
3,2005-12-30,2005Q4,43.4,4311540.102389079,0.2950992589597002,187120840444
4,2006-03-31,2006Q1,63.5,4305073.3968581,0.2631834106456089,273372160700
5,2006-06-30,2006Q2,48.5,4300677.200902934,0.2841301891741104,208582844244
6,2006-09-29,2006Q3,57.0,4295814.670327024,0.2733686332108461,244861436209
7,2006-12-29,2006Q4,68.0,4315479.982358995,0.399494041039092,293452638800
8,2007-03-30,2007Q1,72.5,4289988.70907038,0.3339055205301238,311024181408
9,2007-06-29,2007Q2,63.0,5289932.931836846,0.235543400771694,333265774706
10,2007-09-28,2007Q3,70.5,6347947.288393309,0.1786704630767515,447530283832
11,2007-12-28,2007Q4,82.0,6347933.884297521,0.1674968301352131,520530578512
12,2008-03-31,2008Q1,49.8,6347977.366182827,0.1173386105784166,316129272836
13,2008-06-30,2008Q2,37.9,6347964.465584779,0.1368774454574195,240587853246
14,2008-09-30,2008Q3,39.9,6347968.676795395,0.1465976823907426,253283950204
15,2008-12-31,2008Q4,39.8,6347941.832218561,0.1556625688565864,252648084922
16,2009-03-31,2009Q1,28.5,6348042.751294997,0.3134367509496082,180919218412
17,2009-06-30,2009Q2,34.2,8002649.605790358,0.0963341077315616,273690616518
18,2009-09-30,2009Q3,37.5,8002674.0134510975,0.1354424724453748,300100275504
19,2009-12-31,2009Q4,33.0,10102541.212878652,0.2585030145031133,333383860025
20,2010-03-31,2010Q1,32.0,13212762.181921426,0.3816841682845509,422808389821
21,2010-06-30,2010Q2,28.5,13213925.013835086,0.3824366171876529,376596862894
22,2010-09-30,2010Q3,33.5,13212431.806910234,0.3323944315263754,442616465531
23,2010-12-31,2010Q4,29.8,16515302.78232406,0.3257804795199684,492156022913
24,2011-03-31,2011Q1,26.0,18276005.07829031,0.2587656938751208,475176132036
25,2011-06-30,2011Q2,23.1,18275544.4738449,0.2572235142811157,422165077346
26,2011-09-30,2011Q3,19.0,18275653.923541248,0.2556002376352033,347237424547
27,2011-12-30,2011Q4,27.0,18275655.48899089,0.274043303669999,493442698203
28,2012-03-30,2012Q1,27.0,23073934.731146432,0.1858619402995577,622996237741
29,2012-06-29,2012Q2,27.5,23073561.924669374,0.2253633106775651,634522952928
30,2012-09-28,2012Q3,20.9,23074033.90375191,0.2378587003200332,482247308588
31,2012-12-28,2012Q4,24.2,23074033.90375191,0.2378587003200332,558391620471
32,2013-03-29,2013Q1,23.5,23073965.86190989,0.2459159139494854,542238197755
33,2013-06-28,2013Q2,29.9,23074066.874027997,0.2543500842484151,689914599533
34,2013-09-30,2013Q3,31.0,23073818.57084886,0.2184877407482204,715288375696
35,2013-12-31,2013Q4,28.3,23073597.323733684,0.2415373868220957,652982804262
36,2014-03-31,2014Q1,32.0,23073819.412934978,0.2219966112675533,738362221214
37,2014-06-30,2014Q2,32.0,23074020.76693739,0.2202979806420085,738368664542
38,2014-09-30,2014Q3,37.1,23074046.17651875,0.2103146903673522,856047113149
39,2014-12-31,2014Q4,50.0,23073506.373828907,0.2588614517745977,1153675318691
40,2015-03-31,2015Q1,51.0,23766150.06445037,0.2693959357974511,1212073653287
41,2015-06-30,2015Q2,60.0,23766127.386678327,0.2720114004594824,1425967643201
42,2015-09-30,2015Q3,62.0,23766360.839315902,0.3456575024530374,1473514372038
43,2015-12-31,2015Q4,99.5,23766163.14199396,0.3858102676530137,2364733232628
44,2016-03-31,2016Q1,82.5,26610947.23953696,0.390338520648354,2195403147262
45,2016-06-30,2016Q2,64.0,26610245.41209686,0.4765296398264331,1703055706374
46,2016-09-30,2016Q3,57.1,31265631.620361965,0.4643496004635637,1785267565523
47,2016-12-30,2016Q4,52.9,31255508.14247148,0.4630426063953612,1653416380737
48,2017-03-31,2017Q1,54.6,34554402.301236615,0.4249067921749496,1886670365648
49,2017-06-30,2017Q2,64.0,34554561.443756215,0.4579103869386356,2211491932400
50,2017-09-29,2017Q3,62.4,34554170.75564279,0.4639416451126439,2156180255152
51,2017-12-29,2017Q4,45.0,34552630.9417149,0.4778121610882426,1554868392377
52,2018-03-30,2018Q1,43.0,34552674.03501168,0.4529182806442958,1485764983506
53,2018-06-29,2018Q2,30.1,43190478.82799302,0.4859255951622899,1300033412723
54,2018-09-28,2018Q3,27.6,43190181.92472632,0.4816904261253801,1192049021122
55,2018-12-28,2018Q4,26.7,47509086.66608325,0.4927537990720173,1268492613984
56,2019-03-29,2019Q1,30.0,47508855.27858797,0.4886733191406896,1425265658358
57,2019-06-28,2019Q2,29.5,47508889.87665296,0.4665277662374584,1401512251361
58,2019-09-30,2019Q3,27.2,54869040.57730983,0.4023333466267198,1492437903703
