Attributes,adjust,change_perc1,change_perc2,close,high,low,open,value_match,value_reconcile,volume_match,volume_reconcile,volume
Symbols,SAB,SAB,SAB,SAB,SAB,SAB,SAB,SAB,SAB,SAB,SAB,SAB
date,,,,,,,,,,,,
2016-12-06,118.48,22.0,20.0,132.0,132.0,132.0,132.0,397000000,0,3010,0,3010
2016-12-07,126.74,9.2,6.97,141.2,141.2,141.2,141.2,4000000,35200750000,30,285300,285330
2016-12-08,135.53,9.8,6.94,151.0,151.0,151.0,151.0,151000000,0,1000,0,1000
2016-12-09,144.96,10.5,6.95,161.5,161.5,151.0,151.0,465000000,432960000000,3010,2886400,2889410
2016-12-12,155.1,11.3,7.0,172.8,172.8,172.8,172.8,6167000000,0,35690,0,35690
2016-12-13,165.87,12.0,6.94,184.8,184.8,184.8,184.8,17894000000,0,96830,0,96830
2016-12-14,177.45,12.9,6.98,197.7,197.7,197.7,197.7,30521000000,39915000000,154380,210000,364380
2016-12-15,189.84,13.8,6.98,211.5,211.5,210.0,211.5,80338000000,0,380050,0,380050
2016-12-16,201.96,13.5,6.38,225.0,226.3,200.0,226.3,87220000000,0,387520,0,387520
2016-12-19,190.29,-13.0,-5.78,212.0,225.0,212.0,212.0,36679000000,0,168190,0,168190
2016-12-20,177.0,-14.8,-6.98,197.2,211.5,197.2,211.0,81538000000,29660000000,399710,150000,549710
2016-12-21,180.23,3.6,1.83,200.8,203.5,185.0,197.2,47093000000,9350000000,241750,50000,291750
2016-12-22,182.21,2.2,1.1,203.0,209.9,203.0,209.9,10879000000,0,52460,0,52460
2016-12-23,179.52,-3.0,-1.48,200.0,203.0,197.1,203.0,10898000000,0,54810,0,54810
2016-12-26,179.52,0.0,0.0,197.0,198.0,190.0,198.0,33319000000,10000000000,169870,50000,219870
2016-12-27,180.43,1.0,0.51,198.0,199.8,193.1,197.0,13726000000,0,69880,0,69880
2016-12-28,181.25,0.9,0.45,198.9,199.8,197.1,199.8,5653000000,0,28530,0,28530
2016-12-29,179.52,-1.9,-0.96,197.0,198.0,193.0,198.0,19386000000,0,98560,0,98560
2016-12-30,180.15,0.7,0.36,197.7,198.0,195.5,198.0,18983000000,5688900000,96740,27000,123740
2017-01-03,179.52,-0.7,-0.35,197.0,197.7,195.9,197.0,12433000000,95000000000,63170,500000,563170
2017-01-04,179.52,0.0,0.0,197.0,198.6,195.0,197.0,17252000000,0,87490,0,87490
2017-01-05,179.61,0.1,0.05,197.1,198.0,196.0,197.0,5360000000,0,27170,0,27170
2017-01-06,187.72,8.9,4.52,206.0,209.9,197.2,197.9,43035000000,100000000000,212390,500000,712390
2017-01-09,186.81,-1.0,-0.49,205.0,208.0,205.0,206.0,6450000000,0,31390,0,31390
2017-01-10,186.35,-0.5,-0.24,204.5,206.9,201.5,206.9,9068000000,0,44540,0,44540
2017-01-11,191.36,5.5,2.69,210.0,210.0,202.0,204.0,47246000000,0,228480,0,228480
2017-01-12,191.91,0.6,0.29,210.6,213.0,210.0,213.0,11667000000,0,55290,0,55290
2017-01-13,193.0,1.2,0.57,211.8,212.2,210.6,210.7,7979000000,0,37670,0,37670
2017-01-16,190.45,-2.8,-1.32,209.0,211.0,208.0,211.0,7081000000,0,33890,0,33890
2017-01-17,197.28,7.5,3.59,216.5,217.4,208.1,208.5,24468000000,6486000000,113760,30000,143760
2017-01-18,203.94,7.3,3.37,223.8,225.0,215.3,215.3,22880000000,0,103480,0,103480
2017-01-19,203.94,0.0,0.0,223.8,225.0,220.0,225.0,8944000000,0,40040,0,40040
