,Quý,Doanh thu thuần(MilVND),Lợi nhuận gộp(MilVND),LN thuần từ HĐKD (MilVND),LNST thu nhập DN(MilVND),LNST của CĐ cty mẹ (MilVND),Tài sản ngắn hạn(MilVND),Tổng tài sản (MilVND),Nợ phải trả(MilVND),Nợ ngắn hạn(MilVND),Vốn chủ sở hữu(MilVND),Lợi ích của CĐ thiểu số(MilVND),EPS của 4 quý gần nhất(VND),BVPS cơ bản(VND),P/E cơ bản(Times),ROS(%),ROEA(%),ROAA(%)
0,2007Q3,19401.0,5753.0,2124.0,1751.0,1751.0,20987.0,21449.0,6736.0,6671.0,14713.0,0.0,1751.0,14713.0,0.0,9.03,23.8,16.33
1,2007Q4,10765.0,2402.0,682.0,255.0,255.0,20307.0,20768.0,6302.0,6237.0,14466.0,0.0,2006.0,14466.0,30.16,2.37,1.75,1.21
2,2008Q1,9892.0,2454.0,985.0,901.0,901.0,22085.0,22728.0,7361.0,7296.0,15367.0,0.0,2907.0,15367.0,6.78,9.11,6.04,4.14
3,2008Q2,6523.0,1869.0,668.0,584.0,584.0,21531.0,22174.0,8053.0,7988.0,14121.0,0.0,3491.0,14121.0,3.98,8.95,3.96,2.6
4,2008Q3,13313.0,3363.0,1391.0,1432.0,1432.0,22634.0,24055.0,5757.0,5692.0,18298.0,,3172.0,14753.0,5.58,10.76,8.83,6.2
5,2008Q4,7913.0,2946.0,83.0,-461.0,-461.0,19424.0,20537.0,6860.0,6795.0,13678.0,0.0,2456.0,13678.0,5.21,-5.83,-2.88,-2.07
6,2009Q1,6760.0,1769.0,806.0,796.0,796.0,19703.0,20817.0,6319.0,6254.0,14497.0,0.0,2351.0,14497.0,6.21,11.78,5.65,3.85
7,2009Q2,5347.0,1543.0,639.0,464.0,464.0,19165.0,20233.0,6171.0,6086.0,14062.0,0.0,2232.0,14062.0,6.72,8.69,3.25,2.26
8,2009Q3,9889.0,2384.0,234.0,1452.0,1452.0,24488.0,25566.0,10054.0,9969.0,15512.0,0.0,2252.0,15512.0,6.66,14.69,9.82,6.34
9,2009Q4,5482.0,2979.0,-77.0,679.0,679.0,21902.0,22918.0,7583.0,7498.0,15336.0,0.0,3392.0,15336.0,4.3,12.38,4.4,2.8
10,2010Q1,4940.0,1856.0,855.0,756.0,756.0,22309.0,23326.0,7235.0,7150.0,16091.0,0.0,3351.0,16091.0,4.68,15.3,4.81,3.27
11,2010Q2,6677.0,2402.0,1088.0,692.0,692.0,23122.0,24022.0,8939.0,8854.0,15084.0,0.0,3579.0,15084.0,4.69,10.37,4.44,2.92
