Attributes,change_perc1,change_perc2,open,high,low,close,volume_match,volume_reconcile,adjust,value_match,value_reconcile,volume
Symbols,SSM,SSM,SSM,SSM,SSM,SSM,SSM,SSM,SSM,SSM,SSM,SSM
date,,,,,,,,,,,,
2008-11-17,1.5,12.5,12.0,12.0,14.5,13.5,35200,0,3.78,472000000,0,35200
2008-11-18,-0.9,-6.72,13.4,12.6,12.6,12.5,3600,0,3.5,45100000,0,3600
2008-11-19,-0.8,-6.4,12.5,12.2,12.2,11.7,4100,0,3.27,48220000,0,4100
2008-11-20,0.0,0.0,11.8,11.8,11.8,11.8,0,0,3.3,0,0,0
2008-11-21,0.0,0.0,11.8,11.8,11.8,11.8,0,0,3.3,0,0,0
2008-11-24,-0.8,-6.78,11.8,11.0,11.0,11.0,1100,0,3.08,12100000,0,1100
2008-11-25,-0.7,-6.36,11.0,10.3,10.3,10.3,100,0,2.88,1030000,0,100
2008-11-26,-0.7,-6.8,10.3,9.6,9.6,9.6,100,0,2.68,960000,0,100
2008-11-27,-0.6,-6.25,9.6,9.0,9.0,9.0,5800,0,2.52,52200000,0,5800
2008-11-28,-0.5,-5.56,9.0,8.4,9.5,8.5,9200,0,2.38,80310000,0,9200
2008-12-01,0.6,6.9,8.7,8.2,9.3,9.3,5300,0,2.6,45040000,0,5300
2008-12-02,0.4,4.71,8.5,8.2,8.9,8.9,1100,0,2.49,9460000,0,1100
2008-12-03,-0.1,-1.16,8.6,8.3,8.5,8.5,5400,0,2.38,44700000,0,5400
2008-12-04,0.4,4.82,8.3,8.3,8.7,8.7,400,0,2.43,3440000,0,400
2008-12-05,0.1,1.16,8.6,8.9,8.9,8.7,3600,0,2.43,31520000,0,3600
2008-12-08,-0.1,-1.14,8.8,8.7,8.7,8.7,500,0,2.43,4350000,0,500
2008-12-09,-0.2,-2.3,8.7,8.6,8.6,8.5,2000,0,2.38,17100000,0,2000
2008-12-10,-0.6,-6.98,8.6,8.3,8.3,8.0,1700,0,2.24,13690000,0,1700
2008-12-11,-0.1,-1.23,8.1,8.5,8.5,8.0,3500,0,2.24,29300000,0,3500
2008-12-12,0.2,2.38,8.4,8.6,8.6,8.6,200,0,2.41,1720000,0,200
2008-12-15,-0.6,-6.98,8.6,8.3,8.6,8.0,5600,0,2.24,46130000,0,5600
2008-12-16,0.0,0.0,8.2,7.9,8.2,8.2,2500,0,2.29,20150000,0,2500
2008-12-17,0.4,4.94,8.1,8.3,8.6,8.5,10200,0,2.38,87370000,0,10200
2008-12-18,0.0,0.0,8.6,8.6,8.6,8.6,0,0,2.41,0,0,0
2008-12-19,0.0,0.0,8.6,8.5,8.7,8.6,3700,0,2.41,31540000,0,3700
2008-12-22,0.0,0.0,8.5,8.5,8.5,8.5,0,0,2.38,0,0,0
2008-12-23,0.4,4.71,8.5,8.5,9.0,8.9,8400,0,2.49,74870000,0,8400
2008-12-24,-0.1,-1.12,8.9,9.5,9.5,8.8,1600,0,2.46,14770000,0,1600
2008-12-25,-0.6,-6.52,9.2,8.6,8.6,8.6,800,0,2.41,6880000,0,800
2008-12-26,0.0,0.0,8.6,8.6,8.6,8.6,0,0,2.41,0,0,0
2008-12-29,0.0,0.0,8.6,8.6,8.6,8.6,0,0,2.41,0,0,0
2008-12-30,0.0,0.0,8.6,8.6,8.6,8.6,0,0,2.41,0,0,0
2008-12-31,0.0,0.0,8.6,8.6,8.6,8.6,100,0,2.41,860000,0,100
2009-01-02,0.0,0.0,8.6,8.6,8.6,8.6,0,0,2.41,0,0,0
2009-01-05,0.6,6.98,8.6,8.7,9.2,9.2,1700,0,2.57,14910000,0,1700
2009-01-06,0.0,0.0,8.8,8.8,8.8,8.8,0,0,2.46,0,0,0
2009-01-07,0.0,0.0,8.8,9.0,9.0,8.8,700,0,2.46,6280000,0,700
2009-01-08,0.0,0.0,9.0,9.0,9.0,9.0,0,0,2.52,0,0,0
2009-01-09,-0.5,-5.56,9.0,8.5,8.5,8.5,100,0,2.38,850000,0,100
2009-01-12,-0.3,-3.53,8.5,8.3,8.3,8.2,300,0,2.29,2470000,0,300
2009-01-13,0.5,6.1,8.2,8.5,8.7,8.7,2100,0,2.43,18050000,0,2100
2009-01-14,0.0,0.0,8.6,8.6,8.6,8.6,0,0,2.41,0,0,0
2009-01-15,0.6,6.98,8.6,9.2,9.2,9.2,8900,0,2.57,81780000,0,8900
2009-01-16,0.1,1.09,9.2,9.2,9.3,9.3,1200,0,2.6,11060000,0,1200
2009-01-19,0.0,0.0,9.2,9.2,9.2,9.2,0,0,2.57,0,0,0
2009-01-20,0.5,5.43,9.2,8.6,9.7,9.7,200,0,2.71,1830000,0,200
2009-01-21,0.0,0.0,9.2,9.2,9.2,9.2,0,0,2.57,0,0,0
2009-01-22,0.0,0.0,9.2,9.2,9.2,9.2,0,0,2.57,0,0,0
2009-01-23,0.0,0.0,9.2,9.2,9.2,9.2,0,0,2.57,0,0,0
2009-02-02,-0.6,-6.52,9.2,8.6,8.6,8.6,300,0,2.41,2580000,0,300
2009-02-03,0.0,0.0,8.6,8.6,8.6,8.6,0,0,2.41,0,0,0
2009-02-04,0.5,5.81,8.6,9.0,9.1,9.1,1000,0,2.55,9050000,0,1000
2009-02-05,-0.1,-1.1,9.1,9.0,9.0,9.0,1900,0,2.52,17100000,0,1900
2009-02-06,0.0,0.0,9.0,9.0,9.0,9.0,10000,0,2.52,90000000,0,10000
2009-02-09,0.0,0.0,9.0,9.0,9.0,9.0,1000,0,2.52,9000000,0,1000
2009-02-10,0.1,1.11,9.0,9.1,9.1,9.1,1100,0,2.55,10010000,0,1100
2009-02-11,-0.1,-1.1,9.1,9.2,9.2,9.0,1500,0,2.52,13540000,0,1500
2009-02-12,0.0,0.0,9.0,9.0,9.1,9.0,5700,0,2.52,51320000,0,5700
2009-02-13,0.2,2.22,9.0,9.0,9.2,9.2,5000,0,2.57,45400000,0,5000
2009-02-16,0.6,6.59,9.1,9.2,9.7,9.7,4700,0,2.71,44100000,0,4700
2009-02-17,0.6,6.38,9.4,9.5,10.0,10.0,5600,0,2.8,54580000,0,5600
2009-02-18,0.6,6.19,9.7,10.3,10.3,10.3,14000,0,2.88,144200000,0,14000
2009-02-19,0.7,6.8,10.3,11.0,11.0,11.0,16500,0,3.08,181500000,0,16500
2009-02-20,0.2,1.82,11.0,11.7,11.7,11.2,14600,0,3.13,166030000,0,14600
2009-02-23,-0.7,-6.14,11.4,10.7,10.7,10.7,12000,0,2.99,128400000,0,12000
2009-02-24,-0.7,-6.54,10.7,10.7,10.0,10.0,2100,0,2.8,21000000,0,2100
2009-02-25,0.0,0.0,10.0,10.0,10.2,10.0,2200,0,2.8,22400000,0,2200
2009-02-26,0.0,0.0,10.2,10.2,10.2,10.2,0,0,2.85,0,0,0
2009-02-27,0.7,6.86,10.2,10.2,10.9,10.9,1100,0,3.05,11090000,0,1100
2009-03-02,0.4,3.96,10.1,10.1,10.5,10.5,500,0,2.94,4950000,0,500
2009-03-03,-0.5,-5.05,9.9,9.9,9.5,9.4,3200,0,2.63,30130000,0,3200
2009-03-04,0.6,6.38,9.4,9.4,10.0,10.0,1900,0,2.8,18800000,0,1900
2009-03-05,0.6,6.06,9.9,9.9,10.5,10.5,2200,0,2.94,22930000,0,2200
2009-03-06,-0.4,-3.85,10.4,10.4,10.0,10.0,100,0,2.8,1000000,0,100
2009-03-09,-0.2,-2.0,10.0,10.0,10.2,9.8,1200,0,2.74,12180000,0,1200
2009-03-10,0.1,0.98,10.2,10.2,10.7,10.3,1300,0,2.88,12930000,0,1300
2009-03-11,0.5,5.05,9.9,9.9,10.4,10.4,2600,0,2.91,26230000,0,2600
2009-03-12,0.1,0.99,10.1,10.1,10.8,10.2,2100,0,2.85,21580000,0,2100
2009-03-13,0.6,5.83,10.3,10.3,10.9,10.9,500,0,3.05,5450000,0,500
2009-03-16,-0.5,-4.59,10.9,10.9,10.4,10.4,1500,0,2.91,15500000,0,1500
2009-03-17,0.0,0.0,10.3,10.3,10.3,10.3,2700,0,2.88,27810000,0,2700
2009-03-18,0.6,5.83,10.3,10.3,11.0,10.9,10300,0,3.05,110160000,0,10300
2009-03-19,0.1,0.93,10.7,10.7,10.8,10.8,6700,0,3.02,71830000,0,6700
2009-03-20,0.1,0.93,10.7,10.7,11.3,10.8,5100,0,3.02,55180000,0,5100
2009-03-23,0.7,6.48,10.8,10.8,11.5,11.5,800,0,3.22,9050000,0,800
2009-03-24,-0.1,-0.88,11.3,11.3,12.0,11.2,6900,0,3.13,80190000,0,6900
2009-03-25,-0.6,-5.17,11.6,11.6,11.5,11.0,14300,0,3.08,158270000,0,14300
2009-03-26,0.2,1.8,11.1,11.1,11.5,11.3,4800,0,3.16,53800000,0,4800
2009-03-27,0.2,1.79,11.2,11.2,11.4,11.4,4300,0,3.19,48380000,0,4300
2009-03-30,0.6,5.31,11.3,11.8,11.9,11.9,3400,0,3.33,39940000,0,3400
2009-03-31,0.4,3.42,11.7,12.4,12.4,12.1,5500,0,3.38,65660000,0,5500
2009-04-01,0.8,6.72,11.9,12.4,12.7,12.7,21400,0,3.55,270850000,0,21400
2009-04-02,0.8,6.3,12.7,13.5,13.5,13.5,27500,0,3.78,371250000,0,27500
2009-04-03,0.8,5.93,13.5,14.4,14.4,14.3,49200,0,4.0,704100000,0,49200
2009-04-07,0.6,4.2,14.3,15.3,15.3,14.9,25700,0,4.17,380780000,0,25700
2009-04-08,-1.0,-6.76,14.8,13.8,14.2,13.8,12100,0,3.86,169080000,0,12100
2009-04-09,-0.5,-3.57,14.0,13.6,13.6,13.5,15800,0,3.78,212420000,0,15800
2009-04-10,0.9,6.72,13.4,13.8,14.3,14.3,40300,0,4.0,573660000,0,40300
2009-04-13,0.9,6.34,14.2,14.5,15.1,15.1,61300,0,4.22,918590000,0,61300
2009-04-14,-0.2,-1.33,15.0,15.3,15.3,14.8,25300,0,4.14,379040000,0,25300
2009-04-15,-1.0,-6.67,15.0,14.8,14.8,14.0,21000,0,3.92,295580000,0,21000
2009-04-16,-0.4,-2.84,14.1,14.8,14.9,13.7,5400,0,3.83,75350000,0,5400
2009-04-17,-0.9,-6.43,14.0,14.5,14.5,13.1,10900,0,3.66,145290000,0,10900
2009-04-20,-0.9,-6.77,13.3,12.7,13.0,12.4,43100,0,3.47,538300000,0,43100
2009-04-21,0.3,2.4,12.5,11.8,13.3,12.8,37600,0,3.58,462510000,0,37600
2009-04-22,0.8,6.5,12.3,13.1,13.1,13.1,5100,0,3.66,66810000,0,5100
2009-04-23,0.9,6.87,13.1,14.0,14.0,14.0,22500,0,3.92,314020000,0,22500
2009-04-24,0.5,3.57,14.0,14.9,14.9,14.5,21000,0,4.06,302410000,0,21000
2009-04-27,-0.7,-4.86,14.4,14.2,14.3,13.7,8600,0,3.83,120680000,0,8600
2009-04-28,0.1,0.71,14.0,13.9,14.1,14.1,2600,0,3.94,36400000,0,2600
2009-04-29,-0.4,-2.86,14.0,14.0,14.0,13.6,9300,0,3.8,127650000,0,9300
2009-05-04,0.9,6.57,13.7,14.0,14.6,14.6,57800,0,4.08,836530000,0,57800
2009-05-05,0.5,3.45,14.5,15.5,15.5,15.0,52400,0,4.2,809440000,0,52400
2009-05-06,-1.0,-6.49,15.4,15.0,15.0,14.4,1100,0,4.03,16220000,0,1100
2009-05-07,0.0,0.0,14.7,14.7,14.7,14.7,39400,0,4.11,548280000,0,39400
2009-05-08,-0.2,-1.44,13.9,14.0,14.0,13.7,9700,0,3.83,132260000,0,9700
2009-05-11,0.4,2.94,13.6,13.5,14.3,14.0,13600,0,3.92,186330000,0,13600
2009-05-12,0.5,3.65,13.7,13.8,14.3,14.2,8800,0,3.97,122200000,0,8800
2009-05-13,0.4,2.88,13.9,14.3,14.4,14.3,9500,0,4.0,135560000,0,9500
2009-05-14,0.0,0.0,14.3,14.3,14.5,14.3,17400,0,4.0,249400000,0,17400
2009-05-15,1.0,6.99,14.3,15.3,15.3,15.3,136900,0,4.28,2090020000,0,136900
2009-05-18,1.0,6.54,15.3,16.3,16.3,16.3,178400,0,4.56,2905160000,0,178400
2009-05-19,1.1,6.75,16.3,17.4,17.4,17.4,67700,0,4.87,1177680000,0,67700
2009-05-20,0.3,1.72,17.4,18.6,18.6,17.7,89200,0,4.95,1577590000,0,89200
2009-05-21,0.1,0.56,17.7,18.0,18.2,17.8,91000,0,4.98,1598040000,0,91000
2009-05-22,-0.7,-3.98,17.6,17.6,17.6,16.9,82600,0,4.73,1378800000,0,82600
2009-05-25,1.1,6.59,16.7,15.6,17.8,17.8,39100,0,4.98,685450000,0,39100
2009-05-26,1.2,6.86,17.5,18.5,18.7,18.7,153500,0,5.23,2855400000,0,153500
2009-05-27,0.7,3.76,18.6,18.7,19.9,19.3,86000,0,5.4,1672800000,0,86000
2009-05-28,-1.2,-6.15,19.5,18.8,18.8,18.3,63600,0,5.12,1169310000,0,63600
2009-05-29,1.2,6.52,18.4,19.6,19.6,19.6,63700,0,5.48,1248520000,0,63700
2009-06-01,1.3,6.63,19.6,20.9,20.9,20.9,214600,0,5.85,4471470000,0,214600
2009-06-02,0.2,0.96,20.8,22.1,22.2,21.0,175000,0,5.87,3775790000,0,175000
2009-06-03,-1.1,-5.09,21.6,21.4,21.5,20.5,117800,0,5.73,2415910000,0,117800
2009-06-04,0.8,4.4,18.2,19.0,19.3,19.0,97000,0,5.99,1818140000,0,97000
2009-06-05,1.3,6.95,18.7,20.0,20.0,20.0,90300,0,6.3,1805640000,0,90300
2009-06-08,1.4,7.0,20.0,21.4,21.4,21.4,130800,0,6.74,2786650000,0,130800
2009-06-09,-0.9,-4.23,21.3,22.7,22.7,20.4,44200,0,6.43,955360000,0,44200
2009-06-10,-1.5,-6.94,21.6,20.3,20.3,20.1,11600,0,6.33,233260000,0,11600
2009-06-11,-0.5,-2.49,20.1,18.7,20.0,19.6,63800,0,6.17,1214900000,0,63800
2009-06-12,-0.6,-3.16,19.0,19.1,20.0,18.4,62400,0,5.8,1193060000,0,62400
2009-06-15,-1.3,-6.81,19.1,18.0,18.0,17.8,35000,0,5.61,623360000,0,35000
2009-06-16,-1.2,-6.74,17.8,16.6,16.6,16.6,10000,0,5.23,166000000,0,10000
2009-06-17,0.1,0.6,16.6,15.5,16.7,16.7,56000,0,5.26,871300000,0,56000
2009-06-18,1.0,6.41,15.6,16.5,16.6,16.6,15500,0,5.23,256900000,0,15500
2009-06-19,0.7,4.22,16.6,17.5,17.7,17.3,19000,0,5.45,330220000,0,19000
2009-06-22,-1.2,-6.9,17.4,16.4,16.4,16.2,6200,0,5.1,100840000,0,6200
2009-06-23,-1.1,-6.75,16.3,15.2,15.2,15.2,16900,0,4.79,256880000,0,16900
2009-06-24,1.0,6.58,15.2,14.2,16.2,16.2,15500,0,5.1,244210000,0,15500
2009-06-25,0.1,0.63,15.8,16.8,16.9,15.9,14900,0,5.01,243740000,0,14900
2009-06-26,-0.5,-3.05,16.4,16.4,16.4,15.9,5700,0,5.01,91090000,0,5700
2009-06-29,-0.9,-5.63,16.0,15.5,15.5,15.1,22000,0,4.76,331480000,0,22000
2009-06-30,-1.0,-6.62,15.1,14.8,14.8,14.1,15400,0,4.44,219850000,0,15400
2009-07-01,-0.9,-6.29,14.3,13.4,13.5,13.4,26100,0,4.22,347480000,0,26100
2009-07-02,0.6,4.51,13.3,13.5,14.0,13.9,17400,0,4.38,240350000,0,17400
2009-07-03,0.8,5.8,13.8,13.8,14.6,14.6,28700,0,4.6,405770000,0,28700
2009-07-06,0.9,6.38,14.1,14.9,15.0,15.0,16100,0,4.73,240740000,0,16100
2009-07-07,-0.1,-0.67,15.0,15.2,15.2,14.9,3900,0,4.69,58570000,0,3900
2009-07-08,-0.4,-2.67,15.0,14.2,15.0,14.6,2800,0,4.6,41190000,0,2800
2009-07-09,-0.1,-0.68,14.7,15.0,15.0,14.6,8800,0,4.6,129000000,0,8800
2009-07-10,-0.3,-2.04,14.7,14.8,14.8,14.4,8300,0,4.54,120450000,0,8300
2009-07-13,-1.0,-6.9,14.5,15.4,15.4,13.5,15500,0,4.25,219140000,0,15500
2009-07-14,-0.1,-0.71,14.1,14.5,14.5,14.0,20500,0,4.41,290190000,0,20500
2009-07-15,-0.2,-1.41,14.2,14.6,14.6,14.0,9100,0,4.41,131020000,0,9100
2009-07-16,1.0,6.94,14.4,15.4,15.4,15.4,36500,0,4.85,562100000,0,36500
2009-07-17,1.0,6.49,15.4,16.4,16.4,16.4,14900,0,5.17,244360000,0,14900
2009-07-20,-0.1,-0.61,16.4,17.5,17.5,16.3,69000,0,5.13,1135950000,0,69000
2009-07-21,-0.1,-0.61,16.5,17.0,17.0,16.4,27900,0,5.17,460930000,0,27900
