Attributes,change_perc1,change_perc2,open,high,low,close,volume_match,volume_reconcile,adjust,value_match,value_reconcile,volume
Symbols,TBC,TBC,TBC,TBC,TBC,TBC,TBC,TBC,TBC,TBC,TBC,TBC
date,,,,,,,,,,,,
2006-08-29,-8.2,-23.43,35.0,35.0,26.0,26.8,42600,0,7.74,1146740000,0,42600
2006-08-30,-0.4,-1.49,29.5,29.5,26.3,26.5,47300,0,7.66,1253820000,0,47300
2006-08-31,0.2,0.75,26.6,26.7,26.3,26.7,20400,0,7.71,543650000,0,20400
2006-09-01,0.3,1.12,26.9,27.0,26.5,27.0,67200,0,7.8,1798640000,0,67200
2006-09-05,1.2,4.48,27.0,28.0,27.0,28.0,38800,0,8.09,1074870000,0,38800
2006-09-06,1.1,3.97,30.4,30.4,28.3,28.8,59900,0,8.32,1723690000,0,59900
2006-09-07,-0.2,-0.69,29.5,29.5,28.6,28.6,62400,0,8.26,1801850000,0,62400
2006-09-08,-0.2,-0.69,28.6,29.0,28.6,28.7,36800,0,8.29,1057450000,0,36800
2006-09-11,-0.3,-1.05,28.8,28.8,28.4,28.4,22100,0,8.2,629930000,0,22100
2006-09-12,-0.9,-3.16,28.4,28.4,27.5,27.6,13500,0,7.97,375230000,0,13500
2006-09-13,0.0,0.0,27.8,28.0,27.8,27.8,17300,0,8.03,483150000,0,17300
2006-09-14,-0.4,-1.43,27.5,27.7,27.5,27.5,34100,0,7.94,939360000,0,34100
2006-09-15,0.0,0.0,28.0,28.0,27.4,27.5,18200,0,7.94,499970000,0,18200
2006-09-18,-0.1,-0.36,27.5,27.5,27.3,27.4,19500,0,7.92,534810000,0,19500
2006-09-19,-0.1,-0.36,27.5,27.5,27.2,27.3,24100,0,7.89,658480000,0,24100
2006-09-20,0.0,0.0,27.3,27.3,27.0,27.3,11900,0,7.89,323580000,0,11900
2006-09-21,-0.2,-0.74,27.1,27.1,26.8,27.0,33200,0,7.8,897200000,0,33200
2006-09-22,-0.2,-0.74,27.0,27.0,26.8,26.8,4700,0,7.74,126100000,0,4700
2006-09-25,-0.1,-0.37,27.0,27.0,26.5,26.7,27600,0,7.71,739410000,0,27600
2006-09-26,-0.3,-1.12,26.7,26.7,26.4,26.5,24500,0,7.66,649450000,0,24500
2006-09-27,-0.2,-0.75,26.5,26.5,26.3,26.3,55900,0,7.6,1473760000,0,55900
2006-09-28,0.0,0.0,26.3,26.4,26.1,26.4,23300,0,7.63,612100000,0,23300
2006-09-29,0.2,0.76,26.5,26.5,26.2,26.5,28000,0,7.66,738230000,0,28000
2006-10-02,0.0,0.0,26.4,26.5,26.3,26.4,12100,0,7.63,318710000,0,12100
2006-10-03,-0.2,-0.76,27.0,27.0,26.1,26.1,16200,0,7.54,424960000,0,16200
2006-10-04,-0.2,-0.76,26.2,26.2,26.0,26.0,12700,0,7.51,330990000,0,12700
2006-10-05,0.0,0.0,26.2,26.2,25.8,26.1,63900,0,7.54,1660000000,0,63900
2006-10-06,-0.2,-0.77,26.0,26.0,25.8,25.8,36000,0,7.45,932160000,0,36000
2006-10-09,0.3,1.16,25.7,26.2,25.6,26.2,28700,0,7.57,738960000,0,28700
2006-10-10,0.2,0.78,25.6,26.0,25.6,25.9,22700,0,7.48,588160000,0,22700
2006-10-11,0.1,0.39,25.5,26.0,25.5,26.0,12700,0,7.51,329920000,0,12700
2006-10-12,-0.3,-1.15,26.0,26.0,25.7,25.7,10200,0,7.42,262900000,0,10200
2006-10-13,-0.3,-1.16,25.7,25.8,25.5,25.5,26500,0,7.37,681820000,0,26500
2006-10-16,-0.7,-2.72,25.3,25.3,25.0,25.0,5300,0,7.22,133040000,0,5300
2006-10-17,-0.6,-2.39,24.8,24.8,24.5,24.5,8800,0,7.08,217240000,0,8800
2006-10-18,-0.5,-2.02,24.5,24.5,24.0,24.2,5300,0,6.99,127760000,0,5300
2006-10-19,-0.1,-0.41,24.2,24.2,24.0,24.0,25200,0,6.93,605400000,0,25200
2006-10-20,0.2,0.83,24.0,24.2,23.7,24.2,17300,0,6.99,414070000,0,17300
2006-10-23,0.1,0.42,24.0,24.0,24.0,24.0,2100,0,6.93,50400000,0,2100
2006-10-24,0.0,0.0,24.0,24.0,24.0,24.0,0,0,6.93,0,0,0
2006-10-25,0.0,0.0,24.0,24.0,24.0,24.0,1000,0,6.93,24000000,0,1000
2006-10-26,0.0,0.0,24.0,24.0,24.0,24.0,0,0,6.93,0,0,0
2006-10-27,0.2,0.83,24.5,24.5,24.2,24.2,5300,0,6.99,128910000,0,5300
2006-10-30,-0.3,-1.23,24.3,24.3,24.0,24.0,6100,0,6.93,147400000,0,6100
2006-10-31,-0.1,-0.41,24.0,24.2,24.0,24.1,6200,0,6.96,149150000,0,6200
2006-11-01,-0.1,-0.41,24.1,24.1,24.0,24.0,9500,0,6.93,228120000,0,9500
2006-11-02,0.0,0.0,24.0,24.1,24.0,24.0,9200,0,6.93,221000000,0,9200
2006-11-03,-0.1,-0.42,24.0,24.0,23.9,23.9,11100,0,6.9,265490000,0,11100
2006-11-06,-0.1,-0.42,23.9,23.9,23.8,23.8,8600,0,6.88,205090000,0,8600
2006-11-07,0.2,0.84,23.8,24.0,23.8,24.0,9500,0,6.93,226870000,0,9500
2006-11-08,0.1,0.42,24.0,24.0,24.0,24.0,5700,0,6.93,136800000,0,5700
2006-11-09,-0.1,-0.42,24.0,24.1,23.9,23.9,17700,0,6.9,424050000,0,17700
2006-11-10,0.0,0.0,24.0,24.2,23.9,24.0,23600,0,6.93,566160000,0,23600
2006-11-13,-0.1,-0.42,24.0,24.1,23.9,23.9,15900,0,6.9,381510000,0,15900
2006-11-14,-0.1,-0.42,23.9,24.0,23.8,23.9,15200,0,6.9,363020000,0,15200
2006-11-15,0.1,0.42,24.0,24.1,23.8,24.0,24800,0,6.93,595000000,0,24800
2006-11-16,-0.1,-0.42,23.9,24.0,23.9,23.9,10000,0,6.9,239530000,0,10000
2006-11-17,-0.1,-0.42,23.9,23.9,23.8,23.9,28300,0,6.9,676210000,0,28300
2006-11-20,0.2,0.84,24.0,24.1,23.9,24.1,30500,0,6.96,732010000,0,30500
2006-11-21,0.2,0.83,23.9,24.2,23.9,24.2,25800,0,6.99,617600000,0,25800
2006-11-22,2.2,9.21,24.5,26.2,24.5,26.1,33600,0,7.54,860440000,0,33600
2006-11-23,2.5,9.77,26.2,28.1,26.1,28.1,148700,0,8.12,4160160000,0,148700
2006-11-27,-1.8,-5.94,33.3,33.3,27.8,28.5,62600,0,8.23,1887640000,0,62600
2006-11-28,-3.0,-9.93,29.0,29.0,27.2,27.2,13800,0,7.86,378290000,0,13800
2006-12-01,0.7,2.7,27.0,27.0,26.2,26.6,19100,0,7.68,509570000,0,19100
2006-12-06,0.2,0.78,25.5,26.0,25.2,25.7,14200,0,7.42,363100000,0,14200
2006-12-07,-0.1,-0.39,25.7,25.8,25.5,25.5,42100,0,7.37,1076330000,0,42100
2006-12-08,0.1,0.39,25.7,26.0,25.6,25.7,59400,0,7.42,1529980000,0,59400
2006-12-11,2.1,8.14,26.0,28.0,25.8,27.9,92700,0,8.06,2564000000,0,92700
2006-12-13,-0.3,-1.08,27.8,28.0,27.4,27.5,56400,0,7.94,1555360000,0,56400
2006-12-14,0.1,0.36,27.5,28.0,27.4,27.7,121600,0,8.0,3376890000,0,121600
2006-12-15,0.7,2.52,28.0,28.5,28.0,28.5,114300,0,8.23,3226330000,0,114300
2006-12-18,0.8,2.84,30.0,30.0,28.0,29.0,80900,0,8.38,2326230000,0,80900
2006-12-19,1.2,4.17,28.8,30.5,28.8,30.0,163400,0,8.67,4878230000,0,163400
2006-12-20,0.6,2.01,30.7,31.0,29.9,30.5,193000,0,8.81,5833520000,0,193000
2006-12-21,0.0,0.0,33.2,33.2,30.0,30.2,138800,0,8.72,4255670000,0,138800
2006-12-22,-1.5,-4.89,29.5,29.9,28.0,29.2,57600,0,8.44,1662510000,0,57600
2006-12-25,-0.4,-1.38,28.0,28.5,28.0,28.5,25400,0,8.23,714820000,0,25400
2006-12-26,0.8,2.85,28.0,29.2,28.0,28.9,17900,0,8.35,507870000,0,17900
2006-12-27,0.6,2.11,28.4,29.5,28.4,29.0,24500,0,8.38,709440000,0,24500
2006-12-28,-0.2,-0.69,30.5,30.5,28.0,28.8,20200,0,8.32,582700000,0,20200
2006-12-29,-0.2,-0.69,28.8,28.8,28.4,28.6,16200,0,8.26,462510000,0,16200
2007-01-02,-0.5,-1.75,29.0,29.0,28.1,28.1,19900,0,8.12,571060000,0,19900
2007-01-03,-0.4,-1.39,28.7,28.8,27.5,28.3,28200,0,8.18,0,0,28200
2007-01-04,1.7,6.01,28.0,30.0,28.0,30.0,125700,0,8.67,3651100000,0,125700
2007-01-05,1.9,6.55,30.0,31.6,30.0,30.9,282300,0,8.93,0,0,282300
2007-01-08,1.0,3.24,31.0,32.5,30.9,31.9,220100,0,9.22,1178030000,0,220100
2007-01-09,2.1,6.58,32.0,34.5,31.9,34.0,167600,0,9.82,5547720000,0,167600
2007-01-10,3.3,9.97,36.4,36.4,35.5,36.4,76900,0,10.52,2793610000,0,76900
2007-01-11,6.8,20.54,39.9,39.9,39.9,39.9,142800,0,11.53,5697720000,0,142800
2007-01-12,3.9,9.77,43.8,43.8,43.8,43.8,164200,0,12.65,7191960000,0,164200
2007-01-15,4.3,9.82,48.1,48.1,48.0,48.1,167600,0,13.9,8061440000,0,167600
2007-01-16,-0.1,-0.21,52.9,52.9,48.0,48.0,198600,0,13.87,10267220000,0,198600
2007-01-17,-1.5,-3.12,47.0,49.5,46.6,46.6,40600,0,13.46,1900550000,0,40600
2007-01-18,-1.8,-3.85,42.2,45.0,42.2,45.0,209600,0,13.0,8945160000,0,209600
2007-01-19,4.2,9.84,45.2,46.9,45.2,46.9,133700,0,13.55,6265720000,0,133700
2007-01-22,1.9,4.05,51.5,51.5,44.0,48.8,217900,0,14.1,10966730000,0,217900
2007-01-23,-1.3,-2.58,50.5,55.3,48.0,49.0,227900,0,14.16,11418160000,0,227900
2007-01-24,-1.6,-3.19,47.0,50.0,47.0,48.5,129900,0,14.01,6363670000,0,129900
2007-01-25,-2.0,-4.08,50.0,51.0,45.1,47.0,58900,0,13.58,2784510000,0,58900
2007-01-26,0.2,0.42,48.8,52.0,45.5,47.5,226900,0,13.72,11106850000,0,226900
2007-01-29,0.1,0.2,49.0,51.5,49.0,49.1,81200,0,14.18,4025770000,0,81200
2007-01-30,-0.8,-1.61,49.3,50.0,48.5,48.8,70300,0,14.1,3447990000,0,70300
2007-01-31,-0.5,-1.02,49.6,50.0,48.5,48.5,62400,0,14.01,3077230000,0,62400
2007-02-01,-1.3,-2.64,49.3,50.0,48.0,48.0,126700,0,13.87,6257700000,0,126700
2007-02-02,-0.4,-0.81,49.4,50.0,47.5,49.0,111100,0,14.16,5355250000,0,111100
2007-02-05,2.8,5.81,49.5,52.2,49.0,51.0,203800,0,14.73,10291910000,0,203800
2007-02-06,2.6,5.15,55.5,55.5,51.0,53.1,146800,0,15.34,7703700000,0,146800
2007-02-07,4.5,8.57,55.0,57.0,53.0,57.0,130100,0,16.47,7142390000,0,130100
2007-02-08,1.9,3.46,54.0,58.0,54.0,56.8,170500,0,16.41,9732350000,0,170500
2007-02-09,-3.1,-5.43,58.0,58.0,52.0,54.0,65500,0,15.6,3567040000,0,65500
2007-02-12,-0.6,-1.1,55.0,55.0,53.0,53.9,37500,0,15.57,2019010000,0,37500
2007-02-13,0.8,1.49,53.8,55.5,53.8,54.6,80200,0,15.77,4386130000,0,80200
