,quarter,roa
0,2006Q4,1.92
1,2007Q1,3.34
2,2007Q2,4.63
3,2007Q3,0.69
4,2007Q4,1.67
5,2008Q1,1.36
6,2008Q2,2.53
7,2008Q3,3.79
8,2008Q4,0.78
9,2009Q1,1.09
10,2009Q2,1.56
11,2009Q3,1.96
12,2009Q4,1.55
13,2010Q1,0.91
14,2010Q2,2.76
15,2010Q3,1.1
16,2010Q4,4.21
17,2011Q1,3.36
18,2011Q2,2.8
19,2011Q3,2.26
20,2011Q4,4.28
21,2012Q1,2.01
22,2012Q2,2.15
23,2012Q3,0.92
24,2012Q4,2.18
25,2013Q1,3.23
26,2013Q2,2.05
27,2013Q3,2.37
28,2013Q4,0.78
29,2014Q1,1.14
30,2014Q2,1.53
31,2014Q3,0.78
32,2014Q4,0.5
33,2015Q1,0.43
34,2015Q2,2.1
35,2015Q3,-1.09
36,2015Q4,3.96
37,2016Q1,1.73
38,2016Q2,3.06
39,2016Q3,1.49
40,2016Q4,4.71
41,2017Q1,2.65
42,2017Q2,1.07
43,2017Q3,1.73
44,2017Q4,2.61
45,2018Q1,1.05
46,2018Q2,2.0
47,2018Q3,0.66
48,2018Q4,4.34
49,2019Q1,-1.24
50,2019Q2,0.74
51,2019Q3,-0.12
52,2019Q4,0.9
53,2020Q1,0.56
54,2020Q2,1.19
55,2020Q3,1.14
56,2020Q4,1.67
57,2021Q1,1.1
58,2021Q2,1.88
59,2021Q3,2.0
60,2021Q4,1.57
61,2022Q1,0.84
62,2022Q2,0.71
