,quarter,owner_equity,bvps,shares_est,shares_est_diff,shares_est_diff_perc,lev
0,2008Q2,204179.0,20418.0,9999951.02360662,,,0.6803805780062168
1,2008Q3,244165.0,24416.0,10000204.783748362,253.7601417414844,0.00253754945252599,0.6457253867243685
2,2008Q4,210772.0,21077.0,10000094.890164634,-109.89358372800052,-0.0010989254095587018,0.6789072856003886
3,2009Q1,214610.0,21461.0,10000000.0,-94.89016463421285,-0.0009489016463421285,0.6863733668188351
4,2009Q2,228456.0,22846.0,9999824.91464589,-175.08535411022604,-0.0017508841965202158,0.6689633577362827
5,2009Q3,219510.0,21951.0,10000000.0,175.08535411022604,0.0017508535411022604,0.7018040282262589
6,2009Q4,478134.0,47813.0,10000083.659255851,83.65925585106015,0.0008365855596980635,0.3926714201247959
7,2010Q1,467178.0,23359.0,19999914.3798964,9999830.720640548,49.99936765075465,0.3859263781673845
8,2010Q2,472925.0,23646.0,20000211.45225408,297.07235768064857,0.001485346084414361,0.376986745527904
9,2010Q3,491996.0,24600.0,19999837.398373984,-374.0538800954819,-0.0018702846060433122,0.38057455905794374
10,2010Q4,489498.0,24475.0,19999918.28396323,80.8855892457068,0.0004044295986477317,0.3915054051303882
11,2011Q1,496719.0,24836.0,19999959.735867288,41.45190405845642,0.00020725993754936367,0.37569331541590995
12,2011Q2,491032.0,24552.0,19999674.160964485,-285.57490280270576,-0.0014278977772552565,0.4110871505298825
13,2011Q3,486699.0,24335.0,19999958.906924184,284.7459596991539,0.0014237327237736075,0.4374644580860293
14,2011Q4,486783.0,24339.0,20000123.25896709,164.3520429059863,0.0008217551500953814,0.4992032027225828
15,2012Q1,478314.0,23916.0,19999749.121926744,-374.1370403468609,-0.0018707086677236136,0.5310077514173244
16,2012Q2,470789.0,23539.0,20000382.34419474,633.2222679965198,0.0031660508139251513,0.5443883352323515
17,2012Q3,475504.0,23775.0,20000168.243953735,-214.10024100542068,-0.0010704921998350963,0.5322098588946179
18,2012Q4,512770.0,25639.0,19999609.969187565,-558.2747661694884,-0.002791428267999203,0.527435764618797
