quarter,change_perc_mean,change_perc_stdv
2018Q4,0.791904761904762,4.3830795327573275
2019Q1,0.21293103448275857,2.064885204422032
2019Q2,0.15721311475409835,1.8534599457478984
2019Q3,-0.5744615384615385,2.490030767109886
2019Q4,-0.24712121212121216,2.1304111305289375
2020Q1,-1.187241379310345,3.306449727481574
2020Q2,0.482258064516129,3.796739938660422
2020Q3,-0.025538461538461548,2.4168516651118344
2020Q4,0.35696969696969694,2.274807832760973
2021Q1,0.4033333333333333,3.233835810244399
2021Q2,-0.1745161290322581,2.9308140632776554
2021Q3,-0.3918750000000001,4.262009688785514
2021Q4,0.4427272727272727,2.916801486061557
2022Q1,-0.3925862068965517,2.5038857943974517
2022Q2,-0.9701612903225806,2.7334710366098984
2022Q3,-0.048124999999999994,1.5501027871704676
