,quarter,roa
0,2008Q1,0.0
1,2008Q2,0.0
2,2008Q3,0.02
3,2008Q4,-0.02
4,2009Q1,0.0
5,2009Q2,0.0
6,2009Q3,0.05
7,2009Q4,0.0
8,2010Q1,0.0
9,2010Q2,0.04
10,2010Q3,-1.87
11,2010Q4,1.73
12,2011Q1,0.02
13,2011Q2,-0.6
14,2011Q3,-2.41
15,2011Q4,1.69
16,2012Q1,0.02
17,2012Q2,-1.53
18,2012Q3,0.08
19,2012Q4,0.1
20,2013Q1,2.01
21,2013Q2,-1.17
22,2013Q3,0.49
23,2013Q4,3.22
24,2014Q1,1.4
25,2014Q2,0.77
26,2014Q3,0.26
27,2014Q4,2.36
28,2015Q1,3.08
29,2015Q2,1.38
30,2015Q3,0.48
31,2015Q4,1.77
32,2016Q1,1.63
33,2016Q2,0.87
34,2016Q3,0.51
35,2016Q4,2.33
36,2017Q1,3.36
37,2017Q2,1.98
38,2017Q3,0.65
39,2017Q4,1.45
40,2018Q1,2.78
41,2018Q2,1.99
42,2018Q3,0.0
43,2018Q4,0.2
44,2019Q1,1.86
45,2019Q2,-0.14
46,2019Q3,-0.87
47,2019Q4,2.4
48,2020Q1,0.43
49,2020Q2,-0.57
50,2020Q3,-0.72
51,2020Q4,4.51
52,2021Q1,2.88
53,2021Q2,0.24
54,2021Q3,-0.62
55,2021Q4,3.71
56,2022Q1,2.99
57,2022Q3,0.9
