,date,quarter,price,shares_est,market_cap
0,2010-12-31,2010Q4,24.0,99996193.83587076,2399908652061
1,2011-03-31,2011Q1,16.6,100004199.3281075,1660069708847
2,2011-06-30,2011Q2,15.7,100000837.52093802,1570013149079
3,2011-09-30,2011Q3,16.0,99996942.74596998,1599951083936
4,2011-12-30,2011Q4,9.9,99995579.70347178,989956239064
5,2012-03-30,2012Q1,14.7,100004332.99529824,1470063695031
6,2012-06-29,2012Q2,18.5,100001072.19442458,1850019835597
7,2012-09-28,2012Q3,17.5,100000889.20505068,1750015561088
8,2012-12-28,2012Q4,16.8,99999457.5535666,1679990886900
9,2013-03-29,2013Q1,16.5,100001515.28656743,1650025002228
10,2013-06-28,2013Q2,24.5,100003691.69818117,2450090446605
11,2013-08-27,2013Q3,24.0,199993511.9887165,4799844287729
12,2013-12-31,2013Q4,27.6,200001487.26529092,5520041048522
13,2014-03-31,2014Q1,31.0,199999627.8377373,6199988462970
14,2014-06-30,2014Q2,25.4,200008526.67063257,5080216577434
15,2014-09-30,2014Q3,25.4,200002036.0674811,5080051716114
16,2014-12-31,2014Q4,25.1,200002157.2857423,5020054147872
17,2015-03-31,2015Q1,24.6,199992029.7555792,4919803931987
18,2015-06-30,2015Q2,11.0,222299555.3908855,2445295109300
19,2015-09-30,2015Q3,5.3,200005435.6266501,1060028808821
20,2015-12-31,2015Q4,12.5,200010102.60457772,2500126282557
21,2016-03-31,2016Q1,7.2,199993885.76025745,1439955977474
22,2016-06-30,2016Q2,8.3,199986296.61751956,1659886261925
23,2016-09-30,2016Q3,4.5,200009632.95133695,900043348281
24,2016-12-30,2016Q4,7.0,200016890.03120983,1400118230218
25,2017-03-31,2017Q1,5.5,200011285.0382235,1100062067710
26,2017-06-30,2017Q2,6.3,200000190.5487805,1260001200457
27,2017-09-29,2017Q3,11.3,200012569.5816125,2260142036272
28,2017-12-29,2017Q4,7.6,200015813.4985328,1520120182589
29,2018-03-30,2018Q1,4.9,199991547.46423927,979958582575
30,2018-06-29,2018Q2,4.4,200012110.1526211,880053284672
31,2018-09-28,2018Q3,6.6,200013828.46488503,1320091267868
32,2018-12-28,2018Q4,6.7,199996169.80529845,1339974337695
33,2019-03-29,2019Q1,6.2,199993707.64762828,1239960987415
34,2019-06-28,2019Q2,7.7,200014788.37327892,1540113870474
35,2019-09-30,2019Q3,7.6,200015704.3147208,1520119352792
36,2019-12-31,2019Q4,7.6,200001985.76865795,1520015091842
37,2020-03-31,2020Q1,6.5,200005176.47058824,1300033647059
38,2020-06-30,2020Q2,9.3,199989803.01274624,1859905168019
39,2020-09-30,2020Q3,8.0,200002697.31441304,1600021578515
40,2020-12-31,2020Q4,9.3,199998170.5922708,1859982986508
41,2021-03-31,2021Q1,8.1,200002565.29850745,1620020778918
42,2021-06-30,2021Q2,8.5,199994329.59243944,1699951801536
43,2021-09-30,2021Q3,8.2,200010934.87142515,1640089665946
44,2021-12-31,2021Q4,11.1,200002386.63484487,2220026491647
45,2022-03-31,2022Q1,15.3,199997783.68794325,3059966090426
46,2022-06-30,2022Q2,8.0,200000162.3640201,1600001298912
