,quarter,roa
0,2010Q3,1.41
1,2010Q4,0.36
2,2011Q1,0.02
3,2011Q2,2.67
4,2011Q3,0.42
5,2011Q4,-0.11
6,2012Q1,-0.15
7,2012Q2,1.53
8,2012Q3,0.31
9,2012Q4,-0.47
10,2013Q1,0.16
11,2013Q2,2.07
12,2013Q3,0.52
13,2013Q4,0.84
14,2014Q1,-0.19
15,2014Q2,0.32
16,2014Q3,1.14
17,2014Q4,-0.55
18,2015Q1,-0.35
19,2015Q2,-1.18
20,2015Q3,4.0
21,2015Q4,0.61
22,2016Q1,-0.46
23,2016Q2,-2.25
24,2016Q3,1.56
25,2016Q4,-3.03
26,2017Q1,0.01
27,2017Q2,-1.26
28,2017Q3,2.21
29,2017Q4,-1.16
30,2018Q1,0.18
31,2018Q2,-0.51
32,2018Q3,2.5
33,2018Q4,-0.91
34,2019Q1,-0.36
35,2019Q2,-1.3
36,2019Q3,2.94
37,2019Q4,0.0
38,2020Q1,7.57
39,2020Q2,1.44
40,2020Q3,-0.46
41,2020Q4,1.63
42,2021Q1,-1.06
43,2021Q2,-0.38
44,2021Q3,-0.87
45,2021Q4,0.0
46,2022Q1,-1.25
47,2022Q2,-0.24
