Attributes,change_perc1,change_perc2,open,high,low,close,volume_match,volume_reconcile,adjust,value_match,value_reconcile,volume
Symbols,VNE,VNE,VNE,VNE,VNE,VNE,VNE,VNE,VNE,VNE,VNE,VNE
date,,,,,,,,,,,,
2007-08-09,0.0,0.0,52.0,52.0,52.0,52.0,32950,0,19.04,1713000000,0,32950
2007-08-10,-2.6,-5.0,49.4,49.4,49.4,49.4,45700,0,18.09,2258000000,0,45700
2007-08-13,-2.4,-4.86,47.0,47.0,47.0,47.0,30320,0,17.21,1425000000,0,30320
2007-08-14,0.0,0.0,44.7,49.3,44.7,47.0,397140,135000,17.21,18154000000,6150000000,532140
2007-08-15,1.4,2.98,48.0,48.5,47.9,48.4,150660,0,17.72,7250000000,0,150660
2007-08-16,-2.4,-4.96,48.0,48.0,46.0,46.0,137400,0,16.84,6432000000,0,137400
2007-08-17,-1.0,-2.17,46.0,46.0,45.0,45.0,51160,0,16.48,2318000000,0,51160
2007-08-20,-2.2,-4.89,43.3,44.0,42.8,42.8,104090,0,15.67,4498000000,0,104090
2007-08-21,-1.8,-4.21,41.5,42.5,41.0,41.0,162060,0,15.01,6726000000,0,162060
2007-08-22,-0.5,-1.22,40.6,41.0,40.1,40.5,149240,0,14.83,6048000000,0,149240
2007-08-23,2.0,4.94,42.0,42.5,41.6,42.5,236020,0,15.56,9965000000,0,236020
2007-08-24,2.1,4.94,44.6,44.6,44.6,44.6,180220,0,16.33,8038000000,0,180220
2007-08-27,2.0,4.48,46.4,46.8,44.5,46.6,332810,0,17.06,15446000000,0,332810
2007-08-28,-0.6,-1.29,46.0,46.2,45.0,46.0,160890,0,16.84,7384000000,0,160890
2007-08-29,-1.7,-3.7,44.2,44.5,44.0,44.3,133570,0,16.22,5900000000,0,133570
2007-08-30,1.7,3.84,46.4,46.4,45.0,46.0,112040,0,16.84,5162000000,0,112040
2007-08-31,0.0,0.0,45.0,46.0,45.0,46.0,116530,0,16.84,5316000000,0,116530
2007-09-04,0.2,0.43,46.0,46.4,46.0,46.2,100050,0,16.92,4610000000,0,100050
2007-09-05,-0.7,-1.52,45.5,46.2,45.5,45.5,93160,0,16.66,4242000000,0,93160
2007-09-06,0.0,0.0,45.1,45.8,45.1,45.5,165180,0,16.66,7492000000,0,165180
2007-09-07,0.1,0.22,46.0,46.0,45.5,45.6,132400,0,16.7,6047000000,0,132400
2007-09-10,-0.5,-1.1,45.9,45.9,45.1,45.1,93150,0,16.52,4230000000,0,93150
2007-09-11,-0.6,-1.33,45.2,45.2,44.5,44.5,83420,0,16.3,3733000000,0,83420
2007-09-12,-0.3,-0.67,44.5,44.8,44.1,44.2,73840,0,16.19,3268000000,0,73840
2007-09-13,-0.2,-0.45,44.0,44.0,43.8,44.0,79700,0,16.11,3503000000,0,79700
2007-09-14,1.0,2.27,44.0,45.0,43.8,45.0,111230,0,16.48,4970000000,0,111230
2007-09-17,0.0,0.0,43.5,45.0,43.5,45.0,119240,0,16.48,5257000000,0,119240
2007-09-18,-0.5,-1.11,44.3,44.5,44.0,44.5,94610,0,16.3,4195000000,0,94610
2007-09-19,-0.5,-1.12,44.0,44.0,43.5,44.0,121660,0,16.11,5327000000,0,121660
2007-09-20,1.0,2.27,45.0,45.1,44.6,45.0,266800,0,16.48,11998000000,0,266800
2007-09-21,-0.1,-0.22,45.0,45.0,44.7,44.9,105920,28700,16.44,4761000000,1355000000,134620
2007-09-24,0.9,2.0,45.0,45.8,44.9,45.8,179630,0,16.77,8152000000,0,179630
2007-09-25,2.2,4.8,48.0,48.0,47.0,48.0,572780,0,17.58,27474000000,0,572780
2007-09-26,2.0,4.17,50.0,50.0,49.0,50.0,622840,40000,18.31,31131000000,2000000000,662840
2007-09-27,2.5,5.0,52.5,52.5,52.5,52.5,415080,51760,19.23,21792000000,2117000000,466840
2007-09-28,2.5,4.76,55.0,55.0,54.5,55.0,831810,0,20.14,45749000000,0,831810
2007-10-01,2.5,4.55,57.5,57.5,57.5,57.5,100920,0,21.06,5803000000,0,100920
2007-10-02,2.5,4.35,60.0,60.0,60.0,60.0,316920,0,21.97,19015000000,0,316920
2007-10-03,3.0,5.0,63.0,63.0,63.0,63.0,269430,20000,23.07,16974000000,1260000000,289430
2007-10-04,3.0,4.76,66.0,66.0,66.0,66.0,126960,130000,24.17,8379000000,8500000000,256960
2007-10-05,3.0,4.55,69.0,69.0,69.0,69.0,340090,90000,25.27,23466000000,6210000000,430090
2007-10-08,-3.0,-4.35,72.0,72.0,66.0,66.0,1204640,0,24.17,83285000000,0,1204640
2007-10-09,3.0,4.55,69.0,69.0,68.0,69.0,1024090,0,25.27,70650000000,0,1024090
2007-10-10,-2.0,-2.9,69.0,69.5,67.0,67.0,361470,0,24.54,24578000000,0,361470
2007-10-11,1.5,2.24,68.5,68.5,67.0,68.5,339710,500000,25.08,23159000000,32000000000,839710
2007-10-12,-0.5,-0.73,66.5,68.0,66.5,68.0,325500,0,24.9,21891000000,0,325500
2007-10-15,-1.0,-1.47,67.0,67.5,66.5,67.0,280990,0,24.54,18819000000,0,280990
2007-10-16,-0.5,-0.75,67.0,67.0,66.0,66.5,247520,0,24.35,16479000000,0,247520
2007-10-17,-2.5,-3.76,65.0,65.0,64.0,64.0,271520,0,23.44,17493000000,0,271520
2007-10-18,1.0,1.56,65.0,65.0,64.0,65.0,316720,0,23.8,20574000000,0,316720
2007-10-19,0.0,0.0,65.0,65.0,64.0,65.0,166580,0,23.8,10780000000,0,166580
2007-10-22,2.0,3.08,63.0,67.0,63.0,67.0,307550,0,24.54,20121000000,0,307550
2007-10-23,0.0,0.0,66.5,67.0,65.0,67.0,368710,0,24.54,24617000000,0,368710
2007-10-24,-1.0,-1.49,66.0,66.0,65.0,66.0,308010,0,24.17,20302000000,0,308010
2007-10-25,-1.5,-2.27,66.0,66.0,64.5,64.5,170430,0,23.62,11054000000,0,170430
2007-10-26,-0.5,-0.78,63.5,64.5,63.5,64.0,105110,0,23.44,6714000000,0,105110
2007-10-29,-2.5,-3.91,63.0,63.5,61.5,61.5,163010,0,22.52,10157000000,0,163010
2007-10-30,3.0,4.88,63.0,64.5,62.0,64.5,220880,0,23.62,14108000000,0,220880
2007-10-31,0.5,0.78,66.0,66.0,65.0,65.0,214410,0,23.8,14041000000,0,214410
2007-11-01,-1.5,-2.31,65.0,65.0,63.0,63.5,73040,0,23.25,4677000000,0,73040
2007-11-02,-1.0,-1.57,62.0,63.0,62.0,62.5,114640,0,22.89,7168000000,0,114640
2007-11-05,-0.5,-0.8,62.0,62.5,61.5,62.0,107310,0,22.7,6657000000,0,107310
2007-11-06,1.0,1.61,62.0,63.0,61.5,63.0,247880,0,23.07,15495000000,0,247880
2007-11-07,0.5,0.79,63.5,64.0,63.0,63.5,111140,0,23.25,7071000000,0,111140
2007-11-08,-2.5,-3.94,62.0,62.5,61.0,61.0,83550,0,22.34,5146000000,0,83550
2007-11-09,0.0,0.0,60.5,63.0,60.0,61.0,170210,0,22.34,10431000000,0,170210
2007-11-12,1.5,2.46,63.0,63.0,62.0,62.5,199830,0,22.89,12550000000,0,199830
2007-11-13,-2.0,-3.2,62.5,62.5,60.5,60.5,78540,0,22.15,4801000000,0,78540
2007-11-14,1.0,1.65,62.0,62.5,61.5,61.5,110730,0,22.52,6840000000,0,110730
2007-11-15,-1.0,-1.63,60.0,61.5,60.0,60.5,87180,0,22.15,5292000000,0,87180
2007-11-16,1.0,1.65,59.5,62.0,59.5,61.5,216480,80000,22.52,13279000000,4880000000,296480
2007-11-19,0.0,0.0,62.0,62.0,61.0,61.5,98090,0,22.52,6051000000,0,98090
2007-11-20,-0.5,-0.81,61.5,61.5,60.5,61.0,67400,0,22.34,4141000000,0,67400
2007-11-21,-1.5,-2.46,60.0,60.0,59.0,59.5,54900,0,21.79,3263000000,0,54900
2007-11-22,0.0,0.0,58.5,60.0,58.5,59.5,33090,0,21.79,1953000000,0,33090
2007-11-23,-0.5,-0.84,59.0,60.0,59.0,59.0,85900,0,21.61,5077000000,0,85900
2007-11-26,2.0,3.39,60.0,61.0,59.0,61.0,120320,0,22.34,7239000000,0,120320
2007-11-27,-1.0,-1.64,60.5,60.5,60.0,60.0,31610,0,21.97,1903000000,0,31610
2007-11-28,-1.0,-1.67,59.0,60.0,59.0,59.0,43200,0,21.61,2551000000,0,43200
2007-11-29,-0.5,-0.85,59.5,59.5,58.5,58.5,18150,0,21.42,1070000000,0,18150
2007-11-30,0.0,0.0,58.5,59.0,58.0,58.5,23140,0,21.42,1354000000,0,23140
2007-12-03,1.5,2.56,59.5,60.5,59.5,60.0,119590,0,21.97,7163000000,0,119590
2007-12-04,0.5,0.83,60.5,60.5,60.0,60.5,88960,0,22.15,5376000000,0,88960
2007-12-05,-0.5,-0.83,60.5,60.5,59.5,60.0,38060,0,21.97,2289000000,0,38060
2007-12-06,-0.5,-0.83,59.0,60.0,59.0,59.5,86970,0,21.79,5170000000,0,86970
2007-12-07,0.0,0.0,59.5,60.0,59.0,59.5,56460,0,21.79,3358000000,0,56460
2007-12-10,-1.0,-1.68,59.0,59.5,58.5,58.5,29740,0,21.42,1747000000,0,29740
2007-12-11,-1.5,-2.56,58.0,58.0,57.0,57.0,46610,0,20.87,2677000000,0,46610
2007-12-12,0.5,0.88,57.0,58.0,57.0,57.5,53930,0,21.06,3095000000,0,53930
2007-12-13,-0.5,-0.87,58.0,58.0,57.0,57.0,40020,0,20.87,2286000000,0,40020
2007-12-14,-1.0,-1.75,56.5,56.5,56.0,56.0,13820,0,20.51,780000000,0,13820
