,quarter,roa
0,2006Q4,8.91
1,2007Q1,1.5
2,2007Q2,3.92
3,2007Q3,2.65
4,2007Q4,1.43
5,2008Q1,0.22
6,2008Q2,0.86
7,2008Q3,0.55
8,2008Q4,0.63
9,2009Q1,0.44
10,2009Q2,2.87
11,2009Q3,0.51
12,2009Q4,1.18
13,2010Q1,0.53
14,2010Q2,0.94
15,2010Q3,0.72
16,2010Q4,1.59
17,2011Q1,0.08
18,2011Q2,0.09
19,2011Q3,0.9
20,2011Q4,0.44
21,2012Q1,0.06
22,2012Q2,0.79
23,2012Q3,0.49
24,2012Q4,0.33
25,2013Q1,0.24
26,2013Q2,0.56
27,2013Q3,0.45
28,2013Q4,0.26
29,2014Q1,0.36
30,2014Q2,0.4
31,2014Q3,0.54
32,2014Q4,0.7
33,2015Q1,0.54
34,2015Q2,1.21
35,2015Q3,1.23
36,2015Q4,1.0
37,2016Q1,0.67
38,2016Q2,0.86
39,2016Q3,0.84
40,2016Q4,1.57
41,2017Q1,0.63
42,2017Q2,0.57
43,2017Q3,0.29
44,2017Q4,0.82
45,2018Q1,0.88
46,2018Q2,1.04
47,2018Q3,1.25
48,2018Q4,1.45
49,2019Q1,1.1
50,2019Q2,0.45
51,2019Q3,0.75
52,2019Q4,1.03
53,2020Q1,0.22
54,2020Q2,0.27
55,2020Q3,1.07
56,2020Q4,2.04
57,2021Q1,1.43
58,2021Q2,0.87
59,2021Q3,-0.67
60,2021Q4,1.67
61,2022Q1,1.23
62,2022Q2,2.08
