,Quý,DT từ KD chứng khoán (MilVND),Lợi nhuận gộp(MilVND),LNT từ KD chứng khoán(MilVND),LNST thu nhập DN(MilVND),LNST của CĐ cty mẹ (MilVND),Tài sản ngắn hạn(MilVND),Các khoản cho vay(MilVND),Tổng tài sản(MilVND),Nợ phải trả(MilVND),Nợ ngắn hạn(MilVND),Vốn chủ sở hữu(MilVND),Lợi ích của cổ đông thiểu số(MilVND),EPS của 4 quý gần nhất(VND),BVPS cơ bản(VND),P/E cơ bản(Times),ROS(%),ROEA(%),ROAA(%)
38,2018Q3,418502.0,209093.0,164925.0,131493.0,131493.0,5445921.0,4334248.0,5640548.0,2574428.0,2574428.0,3066120.0,,6094.0,23667.0,11.32,31.42,26.7,13.64
39,2018Q4,402149.0,142433.0,88777.0,72116.0,72116.0,5065175.0,3262015.0,5256305.0,2195769.0,2195769.0,3060536.0,,5214.0,23624.0,8.99,17.93,22.34,12.44
40,2019Q1,293350.0,144232.0,102232.0,81966.0,81966.0,5528802.0,3773558.0,5714740.0,2612370.0,2612370.0,3102370.0,,3341.0,23947.0,8.44,27.94,14.23,8.16
41,2019Q2,469447.0,176192.0,135955.0,110636.0,110636.0,6998268.0,4719424.0,7194080.0,2975822.0,2975822.0,4218257.0,,2677.0,13804.0,8.72,23.57,11.79,6.66
42,2019Q3,388816.0,187402.0,140924.0,112644.0,112644.0,6433886.0,4684723.0,6628014.0,2298436.0,2298436.0,4329578.0,,1946.0,14171.0,12.49,28.97,10.26,6.09
43,2019Q4,408519.0,208165.0,152199.0,127319.0,127319.0,7295764.0,4696713.0,7488679.0,3184536.0,3184536.0,4304143.0,,1802.0,14088.0,11.85,31.17,10.85,6.4
44,2020Q1,446844.0,172285.0,126095.0,100979.0,100979.0,6079010.0,3553806.0,6263688.0,1860812.0,1860812.0,4402877.0,,1607.0,14419.0,6.94,22.6,10.47,6.55
45,2020Q2,438833.0,234463.0,187712.0,150122.0,150122.0,6561926.0,4246934.0,6742639.0,2428332.0,2428332.0,4314308.0,,1608.0,14104.0,11.41,34.21,3.44,2.31
46,2020Q3,513960.0,219138.0,175117.0,142047.0,205880.0,9283913.0,6022130.0,9468173.0,5012602.0,5012602.0,4455571.0,,1914.0,14606.0,10.97,27.64,4.7,2.54
47,2020Q4,848269.0,249004.0,171290.0,137304.0,137304.0,12307867.0,8623842.0,12488828.0,8048473.0,8048473.0,4440355.0,,1947.0,14557.0,16.13,16.19,3.09,1.25
48,2021Q1,1162949.0,453069.0,401700.0,321805.0,321805.0,14780361.0,8876272.0,14961830.0,10199662.0,10199662.0,4762168.0,,2672.0,15612.0,11.57,27.67,6.99,2.34
49,2021Q2,1081641.0,411988.0,352003.0,283184.0,283184.0,15361126.0,9169445.0,15541039.0,10735630.0,10735630.0,4805409.0,,3108.0,15753.0,16.44,26.18,5.92,1.86
50,2021Q3,1093161.0,496050.0,397600.0,318452.0,318452.0,18706470.0,9608295.0,18881291.0,13757431.0,13757431.0,5123860.0,,3477.0,16797.0,14.95,29.13,6.41,1.85
51,2021Q4,1122361.0,363585.0,278944.0,223622.0,223622.0,24186711.0,13690097.0,24369103.0,17043850.0,17043850.0,7325253.0,,3680.0,16022.0,12.37,19.92,3.59,1.03
52,2022Q1,1067998.0,445997.0,353459.0,282746.0,282746.0,22610554.0,14523355.0,22793972.0,15185903.0,15185903.0,7608070.0,,3193.0,16640.0,10.68,26.47,3.79,1.2
53,2022Q2,1187790.0,426163.0,348738.0,279320.0,279320.0,18996908.0,11226994.0,19179811.0,11349794.0,11349794.0,7830017.0,,2870.0,17126.0,7.04,23.52,3.62,1.33
