quarter,quarter,change_perc_mean,change_perc_stdv
2020Q1,2020Q1,8.174,4.124453364453956
2020Q2,2020Q2,-1.0927868852459017,4.885319549817099
2020Q3,2020Q3,0.09015384615384615,3.1317928632752103
2020Q4,2020Q4,0.802,2.16554496605358
2021Q1,2021Q1,1.4436842105263161,2.2817792490408406
2021Q2,2021Q2,-0.5611290322580645,4.719381768638738
2021Q3,2021Q3,-1.04953125,6.181921268540752
2021Q4,2021Q4,0.4754545454545456,3.7098045487882225
2022Q1,2022Q1,-0.29,3.380777446143251
2022Q2,2022Q2,-1.3508064516129028,4.485697598538209
2022Q3,2022Q3,-0.16484375000000004,3.146326147932961
