,date,quarter,price,shares_est,market_cap
0,2007-12-28,2007Q4,75.5,72001424.09569924,5436107519225
1,2008-03-31,2008Q1,29.1,71997988.12032956,2095141454302
2,2008-06-30,2008Q2,14.5,71999248.04962872,1043989096720
3,2008-09-30,2008Q3,20.9,72001199.81541301,1504825076142
4,2008-12-31,2008Q4,16.7,72001199.81541301,1202420036917
5,2009-03-31,2009Q1,14.6,147601599.06396255,2154983346334
6,2009-06-30,2009Q2,19.5,147605300.14053404,2878303352740
7,2009-09-30,2009Q3,20.7,147602524.90383667,3055372265509
8,2009-12-31,2009Q4,15.3,147599979.53336063,2258279686860
9,2010-03-31,2010Q1,12.3,230348025.24429968,2833280710505
10,2010-06-30,2010Q2,15.4,232600625.44133964,3582049631797
11,2010-09-30,2010Q3,12.0,232611614.33172303,2791339371981
12,2010-12-31,2010Q4,10.2,232594365.0714357,2372462523729
13,2011-03-31,2011Q1,8.0,232592324.86446264,1860738598916
14,2011-06-30,2011Q2,4.7,232610429.77498132,1093269019942
15,2011-09-30,2011Q3,5.1,232593507.7018505,1186226889279
16,2011-12-30,2011Q4,3.1,232599471.1147274,721058360456
17,2012-03-30,2012Q1,4.5,232608580.1436584,1046738610646
18,2012-06-29,2012Q2,5.0,232591139.95485327,1162955699774
19,2012-09-28,2012Q3,4.0,232596640.1899023,930386560760
20,2012-12-28,2012Q4,4.1,232606300.630063,953685832583
21,2013-03-29,2013Q1,4.4,232595028.2087447,1023418124118
22,2013-06-28,2013Q2,5.3,232609703.55049983,1232831428818
23,2013-09-30,2013Q3,9.0,232595454.1599525,2093359087440
24,2013-12-31,2013Q4,11.7,232606213.7531069,2721492700911
25,2014-03-31,2014Q1,15.9,232598799.9675667,3698320919484
26,2014-06-30,2014Q2,12.1,232591647.515651,2814358934939
27,2014-09-30,2014Q3,17.1,255857130.8724832,4375156937919
28,2014-12-31,2014Q4,14.0,255862478.4994676,3582074698993
29,2015-03-31,2015Q1,12.7,255860543.56820065,3249428903316
30,2015-06-30,2015Q2,12.0,255854204.66696015,3070250456004
31,2015-09-30,2015Q3,10.4,255858694.98117167,2660930427804
32,2015-12-31,2015Q4,10.2,255850286.9992307,2609672927392
33,2016-03-31,2016Q1,10.3,255850170.58925575,2635256757069
34,2016-06-30,2016Q2,13.8,255852428.28741837,3530763510366
35,2016-09-30,2016Q3,14.45,281435622.4605342,4066744744555
36,2016-12-30,2016Q4,11.6,281431710.3295846,3264607839823
37,2017-03-31,2017Q1,12.8,281436703.2126466,3602389801122
38,2017-06-30,2017Q2,14.95,281437149.08514434,4207485378823
39,2017-09-29,2017Q3,14.9,281448194.00782704,4193578090717
40,2017-12-29,2017Q4,18.85,281441718.1630922,5305176387374
41,2018-03-30,2018Q1,20.6,281446595.6948994,5797799871315
42,2018-06-29,2018Q2,15.25,281440122.8249744,4291961873081
43,2018-09-28,2018Q3,18.9,281432600.0468055,5319076140885
44,2018-12-28,2018Q4,15.7,281433119.62299305,4418499978081
45,2019-03-29,2019Q1,17.0,281441710.9929078,4784509086879
46,2019-06-28,2019Q2,16.3,281433702.69257534,4587369353889
47,2019-09-30,2019Q3,17.35,281434811.827957,4882893985215
48,2019-12-31,2019Q4,16.8,281437431.8834836,4728148855643
49,2020-03-31,2020Q1,7.85,281441122.39961296,2209312810837
50,2020-06-30,2020Q2,10.6,281441833.5343788,2983283435464
51,2020-09-30,2020Q3,13.45,281443438.7018104,3785414250539
52,2020-12-31,2020Q4,14.0,323655375.16911227,4531175252368
53,2021-03-31,2021Q1,17.05,323653309.92978936,5518288934303
54,2021-06-30,2021Q2,21.0,323644164.81873035,6796527461193
55,2021-09-30,2021Q3,23.1,323649929.3131185,7476313367133
56,2021-12-31,2021Q4,24.1,323655326.47647417,7800093368083
57,2022-03-31,2022Q1,25.7,323644435.40734714,8317661989969
58,2022-06-30,2022Q2,20.2,323646243.84236455,6537654125616
