quarter,trend
2005Q1,1.7301038062283738
2005Q2,3.8062283737024223
2005Q3,2.0761245674740483
2005Q4,4.498269896193771
2006Q1,2.422145328719723
2006Q2,2.422145328719723
2006Q3,2.0761245674740483
2006Q4,4.498269896193771
2007Q1,2.7681660899653977
2007Q2,2.0761245674740483
2007Q3,2.422145328719723
2007Q4,3.114186851211073
2008Q1,2.0761245674740483
2008Q2,2.7681660899653977
2008Q3,3.114186851211073
2008Q4,2.0761245674740483
2009Q1,3.4602076124567476
2009Q2,3.4602076124567476
2009Q3,2.7681660899653977
2009Q4,2.422145328719723
2010Q1,2.0761245674740483
2010Q2,1.7301038062283738
2010Q3,1.3840830449826989
2010Q4,1.7301038062283738
2011Q1,1.0380622837370241
2011Q2,1.0380622837370241
2011Q3,1.0380622837370241
2011Q4,1.0380622837370241
2012Q1,1.0380622837370241
2012Q2,1.0380622837370241
2012Q3,1.0380622837370241
2012Q4,1.0380622837370241
2013Q1,1.0380622837370241
2013Q2,1.0380622837370241
2013Q3,1.0380622837370241
2013Q4,1.0380622837370241
2014Q1,1.3840830449826989
2014Q2,1.7301038062283738
2014Q3,1.7301038062283738
2014Q4,3.4602076124567476
2015Q1,5.190311418685121
2015Q2,6.920415224913495
2015Q3,13.84083044982699
2015Q4,13.14878892733564
2016Q1,20.41522491349481
2016Q2,21.453287197231834
2016Q3,23.875432525951556
2016Q4,27.68166089965398
2017Q1,45.32871972318339
2017Q2,47.40484429065744
2017Q3,55.017301038062286
2017Q4,63.667820069204154
2018Q1,68.85813148788927
2018Q2,83.73702422145328
2018Q3,100.0
2018Q4,79.58477508650519
2019Q1,72.66435986159169
2019Q2,82.00692041522491
2019Q3,55.017301038062286
2019Q4,34.2560553633218
2020Q1,46.71280276816609
2020Q2,41.86851211072664
2020Q3,38.062283737024224
2020Q4,26.98961937716263
2021Q1,25.951557093425606
2021Q2,31.4878892733564
2021Q3,38.4083044982699
2021Q4,36.332179930795846
2022Q1,29.757785467128027
2022Q2,26.98961937716263
2022Q3,21.79930795847751
