,timestamp,delta_volume,date,note
0,1524675600,12600000,2018-04-26,"Niêm yết cổ phiếu lần đầu - 12,600,000 CP"
1,1525885200,12600000,2018-05-10,"Giao dịch lần đầu - 12,600,000 CP"
2,1540314000,3149956,2018-10-24,"Niêm yết cổ phiếu bổ sung - 3,149,956 CP"
3,1541523600,3149956,2018-11-07,"Giao dịch bổ sung - 3,149,956 CP"
4,1607965200,1417188,2020-12-15,"Niêm yết cổ phiếu bổ sung - 1,417,188 CP"
5,1608742800,1417188,2020-12-24,"Giao dịch bổ sung - 1,417,188 CP"
6,1652029200,15000000,2022-05-09,"Niêm yết cổ phiếu bổ sung - 15,000,000 CP"
7,1661360400,3216364,2022-08-25,"Niêm yết cổ phiếu bổ sung - 3,216,364 CP"
8,1663261200,3216364,2022-09-16,"Giao dịch bổ sung - 3,216,364 CP"
9,1678813200,7500000,2023-03-15,"Giao dịch bổ sung - 7,500,000 CP"
10,1742144400,7500000,2025-03-17,"Giao dịch bổ sung - 7,500,000 CP"
