,timestamp,delta_volume,date,note
0,1264093200,63536267.0,2010-01-22,"Giao dịch lần đầu - 63,536,267 CP"
1,1320339600,3805686.0,2011-11-04,"Niêm yết cổ phiếu bổ sung - 3,805,686 CP"
2,1321376400,3805686.0,2011-11-16,"Giao dịch bổ sung - 3,805,686 CP"
3,1342112400,,2012-07-13,Đưa vào diện cảnh báo
4,1449075600,,2015-12-03,Đưa cổ phiếu ra khỏi diện cảnh báo
5,1540400400,4713257.0,2018-10-25,"Niêm yết cổ phiếu bổ sung - 4,713,257 CP"
6,1541437200,4713257.0,2018-11-06,"Giao dịch bổ sung - 4,713,257 CP"
7,1567098000,2944656.0,2019-08-30,"Niêm yết cổ phiếu bổ sung - 2,944,656 CP"
8,1567962000,2944656.0,2019-09-09,"Giao dịch bổ sung - 2,944,656 CP"
9,1569949200,25000000.0,2019-10-02,"Niêm yết cổ phiếu bổ sung - 25,000,000 CP"
10,1647536400,8999017.0,2022-03-18,"Niêm yết cổ phiếu bổ sung - 8,999,017 CP"
11,1648400400,8999017.0,2022-03-28,"Giao dịch bổ sung - 8,999,017 CP"
12,1724346000,25000000.0,2024-08-23,"Giao dịch bổ sung - 25,000,000 CP"
